"","pop","trt","bagnum_text","tank_ID","gg_mll_ind","gg_full_ind","method"
"287","HOR","TempControl-7psu",287,"C1",0.00294557766311757,0.00240222950763871,"lea_offset"
"288","BAR","TempControl-7psu",288,"C1",0.00442469489097591,0.0045359184051203,"lea_offset"
"289","BJO","TempControl-21psu",289,"C2",0.0182785598135748,0.0193323073515153,"lea_offset"
"290","HOG","TempControl-21psu",290,"C2",0.00938916082247017,0.0090504329493738,"lea_offset"
"291","BAR","TempControl-21psu",291,"C2",0.00924333539249426,0.0089729254092825,"lea_offset"
"292","KUR","TempControl-21psu",292,"C2",0.0107007999778442,0.0116219690646092,"lea_offset"
"293","HOR","TempControl-21psu",293,"C2",0.0127871528169425,0.0136407892272278,"lea_offset"
"294","VIK","TempControl-21psu",294,"C2",0.00601450287038855,0.00556667758411792,"lea_offset"
"295","VAT","TempControl-21psu",295,"C2",0.0103525923916119,0.00956127285865998,"lea_offset"
"296","KAL","TempControl-21psu",296,"C2",0.0097385150068094,0.0110692796887644,"lea_offset"
"297","VIK","TempControl-7psu",297,"C2",0.0075249878718178,0.00753248959589389,"lea_offset"
"298","HOG","TempControl-7psu",298,"C2",0.0068728119895958,0.00654833769392966,"lea_offset"
"299","HOR","TempControl-7psu",299,"C2",0.00420988167870794,0.00352070597284744,"lea_offset"
"300","BJO","TempControl-7psu",300,"C2",0.00886052907449088,0.00770204713953304,"lea_offset"
"301","BAR","TempControl-7psu",301,"C2",0.0059936005546999,0.00580008877401808,"lea_offset"
"302","VAT","TempControl-7psu",302,"C2",0.0119431282963872,0.0128734123564999,"lea_offset"
"303","KUR","TempControl-7psu",303,"C2",0.00386890604053859,0.00328911394821697,"lea_offset"
"304","KAL","TempControl-7psu",304,"C2",0.00197198060715041,0.00169286359604119,"lea_offset"
"305","VIK","TempControl-21psu",305,"C2",0.00534451126780845,0.00485309396582138,"lea_offset"
"306","BJO","TempControl-21psu",306,"C2",0.0182469827012783,0.0192881705799832,"lea_offset"
"307","HOG","TempControl-21psu",307,"C2",0.00931920146821816,0.00897173980209003,"lea_offset"
"308","BAR","TempControl-21psu",308,"C2",0.00924333539249426,0.0089729254092825,"lea_offset"
"309","VAT","TempControl-21psu",309,"C2",0.0103525923916119,0.00956127285865998,"lea_offset"
"310","KAL","TempControl-21psu",310,"C2",0.00963184106817429,0.0109425143677934,"lea_offset"
"311","KUR","TempControl-21psu",311,"C2",0.0105011875435145,0.01138384301044,"lea_offset"
"312","HOR","TempControl-21psu",312,"C2",0.0130142993611633,0.0139076130856255,"lea_offset"
"313","VAT","TempControl-7psu",313,"C2",0.0119431282963872,0.0128734123564999,"lea_offset"
"314","KAL","TempControl-7psu",314,"C2",0.00197198060715041,0.00169286359604119,"lea_offset"
"315","KUR","TempControl-7psu",315,"C2",0.00387267566970212,0.00329374369273756,"lea_offset"
"316","BJO","TempControl-7psu",316,"C2",0.00886052907449088,0.00770204713953304,"lea_offset"
"317","VIK","TempControl-7psu",317,"C2",0.0075249878718178,0.00753248959589389,"lea_offset"
"318","HOG","TempControl-7psu",318,"C2",0.00683804632531401,0.00650463888588295,"lea_offset"
"319","HOR","TempControl-7psu",319,"C2",0.00421764601885286,0.00353055601251621,"lea_offset"
"320","BAR","TempControl-7psu",320,"C2",0.0059936005546999,0.00580008877401808,"lea_offset"
"321","VIK","TempControl-21psu",321,"C3",0.00281417658490536,0.00282163700605244,"lea_offset"
"322","VAT","TempControl-21psu",322,"C3",0.00794106930552975,0.00759254989040621,"lea_offset"
"323","BJO","TempControl-21psu",323,"C3",0.0129173615833347,0.0142780575587945,"lea_offset"
"324","KAL","TempControl-21psu",324,"C3",0.00856860254702527,0.00972751849433088,"lea_offset"
"325","BAR","TempControl-21psu",325,"C3",0.00676232178784933,0.00676314030825669,"lea_offset"
"326","HOG","TempControl-21psu",326,"C3",0.00600569823456336,0.00607467732168162,"lea_offset"
"327","KUR","TempControl-21psu",327,"C3",0.00792665700331595,0.00885662933875818,"lea_offset"
"328","HOR","TempControl-21psu",328,"C3",0.0111890789322985,0.0118883821105683,"lea_offset"
"329","BAR","TempControl-7psu",329,"C3",0.00284504753859978,0.00333514760138219,"lea_offset"
"330","HOG","TempControl-7psu",330,"C3",0.00287919969042417,0.0033798412572212,"lea_offset"
"331","VIK","TempControl-7psu",331,"C3",0.00361844033976355,0.00448644557685159,"lea_offset"
"332","VAT","TempControl-7psu",332,"C3",0.00879558941531399,0.0105588940611347,"lea_offset"
"333","KUR","TempControl-7psu",333,"C3",0.000622239814222873,0.000498895653697129,"lea_offset"
"334","BJO","TempControl-7psu",334,"C3",0.00299644427980585,0.00259287653639481,"lea_offset"
"335","KAL","TempControl-7psu",335,"C3",0.000146519400007017,0.000118532748861995,"lea_offset"
"336","HOR","TempControl-7psu",336,"C3",0.00187555561825592,0.00143136076552514,"lea_offset"
"337","KAL","TempControl-21psu",337,"C3",0.00847937314380797,0.00963033865425932,"lea_offset"
"338","HOG","TempControl-21psu",338,"C3",0.00600673345126803,0.00607752507299792,"lea_offset"
"339","BAR","TempControl-21psu",339,"C3",0.00668377145079744,0.00668097777513773,"lea_offset"
"340","VIK","TempControl-21psu",340,"C3",0.0027680839126362,0.00277287462313841,"lea_offset"
"341","HOR","TempControl-21psu",341,"C3",0.011307597858029,0.0120238401402518,"lea_offset"
"342","BJO","TempControl-21psu",342,"C3",0.0128888441362335,0.0142382375981842,"lea_offset"
"343","VAT","TempControl-21psu",343,"C3",0.00794106930552975,0.00759254989040621,"lea_offset"
"344","KUR","TempControl-21psu",344,"C3",0.00766713638122698,0.00859334862673401,"lea_offset"
"345","KUR","TempControl-7psu",345,"C3",0.000622212961971688,0.000500178481458341,"lea_offset"
"346","BJO","TempControl-7psu",346,"C3",0.00297798083403016,0.00257074362702695,"lea_offset"
"347","HOG","TempControl-7psu",347,"C3",0.00287919969042417,0.0033798412572212,"lea_offset"
"348","BAR","TempControl-7psu",348,"C3",0.0028696353478033,0.00337205105605119,"lea_offset"
"349","HOR","TempControl-7psu",349,"C3",0.00187555561825592,0.00143136076552514,"lea_offset"
"350","KAL","TempControl-7psu",350,"C3",0.000154096762677699,0.000126125476099484,"lea_offset"
"351","VAT","TempControl-7psu",351,"C3",0.00883395214833304,0.0106115916022258,"lea_offset"
"352","VIK","TempControl-7psu",352,"C3",0.00367649441373025,0.00455943920059398,"lea_offset"
"353","KAL","TempControl-21psu",353,"C4",0.0100849977822647,0.0114204826858045,"lea_offset"
"354","BJO","TempControl-21psu",354,"C4",0.0182169896688029,0.0192013901953498,"lea_offset"
"355","HOR","TempControl-21psu",355,"C4",0.0128918951643832,0.0137941509684321,"lea_offset"
"356","VIK","TempControl-21psu",356,"C4",0.00605037446030518,0.00553294200693076,"lea_offset"
"357","HOG","TempControl-21psu",357,"C4",0.00918028132848058,0.00876278244527402,"lea_offset"
"358","BAR","TempControl-21psu",358,"C4",0.00899526367809041,0.00864998045848256,"lea_offset"
"359","VAT","TempControl-21psu",359,"C4",0.0100985525636753,0.00920764825687456,"lea_offset"
"360","KUR","TempControl-21psu",360,"C4",0.00998550862665075,0.0108754073590399,"lea_offset"
"361","VAT","TempControl-7psu",361,"C4",0.0123570761142678,0.0132076754674084,"lea_offset"
"362","KAL","TempControl-7psu",362,"C4",0.00223987141309081,0.00192260308679295,"lea_offset"
"363","KUR","TempControl-7psu",363,"C4",0.00424427063741625,0.00361301409650324,"lea_offset"
"364","HOG","TempControl-7psu",364,"C4",0.00725533253997062,0.00684557176534272,"lea_offset"
"365","BAR","TempControl-7psu",365,"C4",0.00638526223304103,0.00613183632346357,"lea_offset"
"366","BJO","TempControl-7psu",366,"C4",0.00940505135252386,0.00817177742655162,"lea_offset"
"367","VIK","TempControl-7psu",367,"C4",0.00797063127660477,0.00791620776775573,"lea_offset"
"368","HOR","TempControl-7psu",368,"C4",0.00455200863785048,0.00381393555685448,"lea_offset"
"369","VIK","TempControl-21psu",369,"C4",0.00604377590869132,0.00552082556364639,"lea_offset"
"370","HOR","TempControl-21psu",370,"C4",0.0128628849172073,0.0137541438833551,"lea_offset"
"371","BJO","TempControl-21psu",371,"C4",0.0188856592742211,0.0198983674504144,"lea_offset"
"372","HOG","TempControl-21psu",372,"C4",0.00964454047824405,0.00924741485774835,"lea_offset"
"373","VAT","TempControl-21psu",373,"C4",0.0101358474176076,0.00924197195887494,"lea_offset"
"374","KAL","TempControl-21psu",374,"C4",0.00944395724630318,0.0107670799380821,"lea_offset"
"375","KUR","TempControl-21psu",375,"C4",0.0108183115974146,0.0116796320189069,"lea_offset"
"376","BAR","TempControl-21psu",376,"C4",0.00957225603387863,0.00924849893735115,"lea_offset"
"377","HOG","TempControl-7psu",377,"C4",0.00722189972847372,0.00680740555980344,"lea_offset"
"378","VAT","TempControl-7psu",378,"C4",0.0121942156203559,0.0129903507470428,"lea_offset"
"379","BAR","TempControl-7psu",379,"C4",0.00635518639371007,0.0060924351892521,"lea_offset"
"380","KAL","TempControl-7psu",380,"C4",0.0022360541514977,0.00191940884841741,"lea_offset"
"381","HOR","TempControl-7psu",381,"C4",0.00457083289238062,0.00383765809201085,"lea_offset"
"382","KUR","TempControl-7psu",382,"C4",0.00422519302331827,0.00359526036368983,"lea_offset"
"383","VIK","TempControl-7psu",383,"C4",0.00801334146565006,0.00796305194520822,"lea_offset"
"384","BJO","TempControl-7psu",384,"C4",0.00940505135252386,0.00817177742655162,"lea_offset"
