"","pop","trt","bagnum","cc","offset"
"462","VIK","TempWarm-16psu",231,"full",0.195250007081317
"463","KAL","TempWarm-16psu",232,"mll",1.86234186326992
"464","KAL","TempWarm-16psu",232,"full",2.30027022474095
"465","BJO","TempWarm-5psu",233,"mll",0.286448116125959
"466","BJO","TempWarm-5psu",233,"full",0.251752259908389
"467","HOR","TempWarm-5psu",234,"mll",0.209189572318607
"468","HOR","TempWarm-5psu",234,"full",0.238566081483419
"469","BAR","TempWarm-5psu",235,"mll",1.52408424990224
"470","BAR","TempWarm-5psu",235,"full",1.21675921229118
"471","VAT","TempWarm-5psu",236,"mll",2.5524970050709
"472","VAT","TempWarm-5psu",236,"full",2.19989098048348
"473","VIK","TempWarm-5psu",237,"mll",2.37663874668946
"474","VIK","TempWarm-5psu",237,"full",2.25295593600274
"475","KAL","TempWarm-5psu",238,"mll",0.433240963315552
"476","KAL","TempWarm-5psu",238,"full",0.181953022284068
"477","KUR","TempWarm-5psu",239,"mll",0.63190198394267
"478","KUR","TempWarm-5psu",239,"full",0.362622498683907
"479","HOG","TempWarm-5psu",240,"mll",1.69780649155268
"480","HOG","TempWarm-5psu",240,"full",1.43297199950602
"481","KAL","TempWarm-16psu",241,"mll",1.85649555001501
"482","KAL","TempWarm-16psu",241,"full",2.29451826041912
"483","HOR","TempWarm-16psu",242,"mll",2.10513901009512
"484","HOR","TempWarm-16psu",242,"full",2.68151454223567
"485","KUR","TempWarm-16psu",243,"mll",1.59938870808692
"486","KUR","TempWarm-16psu",243,"full",2.05206062244921
"487","BAR","TempWarm-16psu",244,"mll",0.757169594339397
"488","BAR","TempWarm-16psu",244,"full",1.24295065943653
"489","VIK","TempWarm-16psu",245,"mll",0.316685225154216
"490","VIK","TempWarm-16psu",245,"full",0.178488596105848
"491","HOG","TempWarm-16psu",246,"mll",0.608318797157563
"492","HOG","TempWarm-16psu",246,"full",1.0267378722217
"493","VAT","TempWarm-16psu",247,"mll",0.414154862637082
"494","VAT","TempWarm-16psu",247,"full",0.254066926922407
"495","BJO","TempWarm-16psu",248,"mll",2.17236845650887
"496","BJO","TempWarm-16psu",248,"full",2.72822354261158
"497","BAR","TempWarm-5psu",249,"mll",1.5182418337382
"498","BAR","TempWarm-5psu",249,"full",1.21100724796935
"499","HOG","TempWarm-5psu",250,"mll",1.69780649155268
"500","HOG","TempWarm-5psu",250,"full",1.43297199950602
"501","VIK","TempWarm-5psu",251,"mll",2.396793579319
"502","VIK","TempWarm-5psu",251,"full",2.27546931130004
"503","VAT","TempWarm-5psu",252,"mll",2.56679587135985
"504","VAT","TempWarm-5psu",252,"full",2.21665239145895
"505","BJO","TempWarm-5psu",253,"mll",0.283119909584974
"506","BJO","TempWarm-5psu",253,"full",0.268513670883858
"507","KUR","TempWarm-5psu",254,"mll",0.63190198394267
"508","KUR","TempWarm-5psu",254,"full",0.362622498683907
"509","KAL","TempWarm-5psu",255,"mll",0.438565528573386
"510","KAL","TempWarm-5psu",255,"full",0.187704986605908
"511","HOR","TempWarm-5psu",256,"mll",0.209189572318607
"512","HOR","TempWarm-5psu",256,"full",0.238566081483419
"513","KUR","TempControl-21psu",257,"mll",2.67963897850161
"514","KUR","TempControl-21psu",257,"full",3.08166741208452
"515","BJO","TempControl-21psu",258,"mll",3.17934041629169
"516","BJO","TempControl-21psu",258,"full",3.67878627771131
"517","KAL","TempControl-21psu",259,"mll",2.89439356190665
"518","KAL","TempControl-21psu",259,"full",3.27334633513799
"519","HOR","TempControl-21psu",260,"mll",3.17437908933471
"520","HOR","TempControl-21psu",260,"full",3.69386543890548
"521","VIK","TempControl-21psu",261,"mll",0.899508665269768
"522","VIK","TempControl-21psu",261,"full",1.17407808180019
"523","BAR","TempControl-21psu",262,"mll",1.7794127875546
"524","BAR","TempControl-21psu",262,"full",2.23854014513088
"525","VAT","TempControl-21psu",263,"mll",0.746540183982799
"526","VAT","TempControl-21psu",263,"full",1.25540837693858
"527","HOG","TempControl-21psu",264,"mll",1.59513045227381
"528","HOG","TempControl-21psu",264,"full",2.00556594694057
"529","VIK","TempControl-7psu",265,"mll",1.95209339088337
"530","VIK","TempControl-7psu",265,"full",1.97779445982205
"531","VAT","TempControl-7psu",266,"mll",2.10325452230701
"532","VAT","TempControl-7psu",266,"full",1.89646416468366
"533","BJO","TempControl-7psu",267,"mll",0.381060951259025
"534","BJO","TempControl-7psu",267,"full",0.549427111386376
"535","BAR","TempControl-7psu",268,"mll",1.06889372251759
"536","BAR","TempControl-7psu",268,"full",0.913332396491365
"537","HOG","TempControl-7psu",269,"mll",1.25097643115253
"538","HOG","TempControl-7psu",269,"full",1.14055463035983
"539","HOR","TempControl-7psu",270,"mll",0.336760436772813
"540","HOR","TempControl-7psu",270,"full",0.541992897283239
"541","KUR","TempControl-7psu",271,"mll",0.152811191137144
"542","KUR","TempControl-7psu",271,"full",0.03668230758678
"543","KAL","TempControl-7psu",272,"mll",0.0768330688435008
"544","KAL","TempControl-7psu",272,"full",0.121473793515751
"545","VAT","TempControl-21psu",273,"mll",0.766618917815193
"546","VAT","TempControl-21psu",273,"full",1.27792175223588
"547","HOG","TempControl-21psu",274,"mll",1.61534249677803
"548","HOG","TempControl-21psu",274,"full",2.02807932223787
"549","HOR","TempControl-21psu",275,"mll",3.1861693519929
"550","HOR","TempControl-21psu",275,"full",3.70536936754914
"551","BAR","TempControl-21psu",276,"mll",1.79965679197993
"552","BAR","TempControl-21psu",276,"full",2.26105352042818
"553","BJO","TempControl-21psu",277,"mll",3.17934041629169
"554","BJO","TempControl-21psu",277,"full",3.67878627771131
"555","KUR","TempControl-21psu",278,"mll",2.71429535464131
"556","KUR","TempControl-21psu",278,"full",3.12094219835729
"557","KAL","TempControl-21psu",279,"mll",2.90028688408477
"558","KAL","TempControl-21psu",279,"full",3.27909829945982
"559","VIK","TempControl-21psu",280,"mll",0.882605451966028
"560","VIK","TempControl-21psu",280,"full",1.15205918849291
"561","KUR","TempControl-7psu",281,"mll",0.152811191137144
"562","KUR","TempControl-7psu",281,"full",0.03668230758678
"563","KAL","TempControl-7psu",282,"mll",0.0877206861307887
"564","KAL","TempControl-7psu",282,"full",0.138235204491219
"565","VIK","TempControl-7psu",283,"mll",1.95209339088337
"566","VIK","TempControl-7psu",283,"full",1.97779445982205
"567","HOG","TempControl-7psu",284,"mll",1.24257274887391
"568","HOG","TempControl-7psu",284,"full",1.1295451837062
"569","BJO","TempControl-7psu",285,"mll",0.367542740146645
"570","BJO","TempControl-7psu",285,"full",0.532665700410908
"571","VAT","TempControl-7psu",286,"mll",2.12351020264367
"572","VAT","TempControl-7psu",286,"full",1.91897753998096
"573","HOR","TempControl-7psu",287,"mll",0.316607799470557
"574","HOR","TempControl-7psu",287,"full",0.519479521985937
"575","BAR","TempControl-7psu",288,"mll",1.06889372251759
"576","BAR","TempControl-7psu",288,"full",0.913332396491365
"577","BJO","TempControl-21psu",289,"mll",3.17378421522292
"578","BJO","TempControl-21psu",289,"full",3.67261304029081
"579","HOG","TempControl-21psu",290,"mll",1.59392197217822
"580","HOG","TempControl-21psu",290,"full",2.00465019185188
"581","BAR","TempControl-21psu",291,"mll",1.75451763505221
"582","BAR","TempControl-21psu",291,"full",2.20985353241307
"583","KUR","TempControl-21psu",292,"mll",2.69063810982744
"584","KUR","TempControl-21psu",292,"full",3.0975130679713
"585","HOR","TempControl-21psu",293,"mll",3.09513119185672
"586","HOR","TempControl-21psu",293,"full",3.60864814694941
"587","VIK","TempControl-21psu",294,"mll",0.866431335312781
"588","VIK","TempControl-21psu",294,"full",1.13388754043872
"589","VAT","TempControl-21psu",295,"mll",0.713977787069622
"590","VAT","TempControl-21psu",295,"full",1.21521783557712
"591","KAL","TempControl-21psu",296,"mll",2.870366549844
"592","KAL","TempControl-21psu",296,"full",3.24991720475199
"593","VIK","TempControl-7psu",297,"mll",2.03432949329595
"594","VIK","TempControl-7psu",297,"full",2.06301175177812
"595","HOG","TempControl-7psu",298,"mll",1.32615482399391
"596","HOG","TempControl-7psu",298,"full",1.21476247566227
"597","HOR","TempControl-7psu",299,"mll",0.237443409703117
"598","HOR","TempControl-7psu",299,"full",0.42325278337623
"599","BJO","TempControl-7psu",300,"mll",0.324523359006028
"600","BJO","TempControl-7psu",300,"full",0.464209819430305
"601","BAR","TempControl-7psu",301,"mll",1.15238550599619
"602","BAR","TempControl-7psu",301,"full",0.998549688447435
"603","VAT","TempControl-7psu",302,"mll",2.20535102552175
"604","VAT","TempControl-7psu",302,"full",2.00419483193703
"605","KUR","TempControl-7psu",303,"mll",0.258277523709768
"606","KUR","TempControl-7psu",303,"full",0.144412974840152
"607","KAL","TempControl-7psu",304,"mll",0.0957447589684929
"608","KAL","TempControl-7psu",304,"full",0.0305045372378471
"609","VIK","TempControl-21psu",305,"mll",0.698795690259002
"610","VIK","TempControl-21psu",305,"full",0.913698607365999
"611","BJO","TempControl-21psu",306,"mll",3.16790373709803
"612","BJO","TempControl-21psu",306,"full",3.66686107596898
"613","HOG","TempControl-21psu",307,"mll",1.57375630840607
"614","HOG","TempControl-21psu",307,"full",1.98213681655457
"615","BAR","TempControl-21psu",308,"mll",1.75451763505221
"616","BAR","TempControl-21psu",308,"full",2.20985353241307
"617","VAT","TempControl-21psu",309,"mll",0.713977787069622
"618","VAT","TempControl-21psu",309,"full",1.21521783557712
"619","KAL","TempControl-21psu",310,"mll",2.85009514292813
"620","KAL","TempControl-21psu",310,"full",3.22740382945469
"621","KUR","TempControl-21psu",311,"mll",2.65011129114629
"622","KUR","TempControl-21psu",311,"full",3.05248631737669
"623","HOR","TempControl-21psu",312,"mll",3.13568320363083
"624","HOR","TempControl-21psu",312,"full",3.653674897544
"625","VAT","TempControl-7psu",313,"mll",2.20535102552175
"626","VAT","TempControl-7psu",313,"full",2.00419483193703
"627","KAL","TempControl-7psu",314,"mll",0.0957447589684929
"628","KAL","TempControl-7psu",314,"full",0.0305045372378471
"629","KUR","TempControl-7psu",315,"mll",0.247574980155688
"630","KUR","TempControl-7psu",315,"full",0.132909046196487
"631","BJO","TempControl-7psu",316,"mll",0.324523359006028
"632","BJO","TempControl-7psu",316,"full",0.464209819430305
"633","VIK","TempControl-7psu",317,"mll",2.03432949329595
"634","VIK","TempControl-7psu",317,"full",2.06301175177812
"635","HOG","TempControl-7psu",318,"mll",1.30604132985566
"636","HOG","TempControl-7psu",318,"full",1.19224910036497
"637","HOR","TempControl-7psu",319,"mll",0.265071269165302
"638","HOR","TempControl-7psu",319,"full",0.456775605327168
"639","BAR","TempControl-7psu",320,"mll",1.15238550599619
"640","BAR","TempControl-7psu",320,"full",0.998549688447435
"641","VIK","TempControl-21psu",321,"mll",1.05318716257059
"642","VIK","TempControl-21psu",321,"full",1.33940107214845
"643","VAT","TempControl-21psu",322,"mll",0.900311980305043
"644","VAT","TempControl-21psu",322,"full",1.42073136728684
"645","BJO","TempControl-21psu",323,"mll",3.34364287242514
"646","BJO","TempControl-21psu",323,"full",3.84986123238141
"647","KAL","TempControl-21psu",324,"mll",3.06287557218165
"648","KAL","TempControl-21psu",324,"full",3.44967877213989
"649","BAR","TempControl-21psu",325,"mll",1.9370549698894
"650","BAR","TempControl-21psu",325,"full",2.40386313547914
"651","HOG","TempControl-21psu",326,"mll",1.75987330531287
"652","HOG","TempControl-21psu",326,"full",2.18189838394247
"653","KUR","TempControl-21psu",327,"mll",2.84754114936831
"654","KUR","TempControl-21psu",327,"full",3.25799984908642
"655","HOR","TempControl-21psu",328,"mll",3.30859237004878
"656","HOR","TempControl-21psu",328,"full",3.8309230896346
"657","BAR","TempControl-7psu",329,"mll",0.930062405165917
"658","BAR","TempControl-7psu",329,"full",0.776274745762238
"659","HOG","TempControl-7psu",330,"mll",1.10322401822266
"660","HOG","TempControl-7psu",330,"full",0.992487532977072
"661","VIK","TempControl-7psu",331,"mll",1.8148562610113
"662","VIK","TempControl-7psu",331,"full",1.84073680909292
"663","VAT","TempControl-7psu",332,"mll",1.98105862918467
"664","VAT","TempControl-7psu",332,"full",1.77616792493
"665","KUR","TempControl-7psu",333,"mll",0.011928343293419
"666","KUR","TempControl-7psu",333,"full",0.100375343142346
"667","BJO","TempControl-7psu",334,"mll",0.496300116700472
"668","BJO","TempControl-7psu",334,"full",0.686484762115502
"669","KAL","TempControl-7psu",335,"mll",0.174739532032375
"670","KAL","TempControl-7psu",335,"full",0.241770033269408
"671","HOR","TempControl-7psu",336,"mll",0.469907998315755
"672","HOR","TempControl-7psu",336,"full",0.679050548012365
"673","KAL","TempControl-21psu",337,"mll",3.04849208579613
"674","KAL","TempControl-21psu",337,"full",3.43291736116442
"675","HOG","TempControl-21psu",338,"mll",1.76576006469541
"676","HOG","TempControl-21psu",338,"full",2.1876503482643
"677","BAR","TempControl-21psu",339,"mll",1.92267078797923
"678","BAR","TempControl-21psu",339,"full",2.38710172450367
"679","VIK","TempControl-21psu",340,"mll",1.0329359453122
"680","VIK","TempControl-21psu",340,"full",1.31688769685115
"681","HOR","TempControl-21psu",341,"mll",3.32887318760634
"682","HOR","TempControl-21psu",341,"full",3.85343646493191
"683","BJO","TempControl-21psu",342,"mll",3.33774990672651
"684","BJO","TempControl-21psu",342,"full",3.84410926805957
"685","VAT","TempControl-21psu",343,"mll",0.900311980305043
"686","VAT","TempControl-21psu",343,"full",1.42073136728684
"687","KUR","TempControl-21psu",344,"mll",2.80769259202056
"688","KUR","TempControl-21psu",344,"full",3.20821009815004
"689","KUR","TempControl-7psu",345,"mll",0.021547447106842
"690","KUR","TempControl-7psu",345,"full",0.0778619678450449
"691","BJO","TempControl-7psu",346,"mll",0.47621167088353
"692","BJO","TempControl-7psu",346,"full",0.663971386818201
"693","HOG","TempControl-7psu",347,"mll",1.10322401822266
"694","HOG","TempControl-7psu",347,"full",0.992487532977072
"695","BAR","TempControl-7psu",348,"mll",0.950321982342099
"696","BAR","TempControl-7psu",348,"full",0.79878812105954
"697","HOR","TempControl-7psu",349,"mll",0.469907998315755
"698","HOR","TempControl-7psu",349,"full",0.679050548012365
"699","KAL","TempControl-7psu",350,"mll",0.1831906062264
"700","KAL","TempControl-7psu",350,"full",0.252779479923044
"701","VAT","TempControl-7psu",351,"mll",1.98695815891692
"702","VAT","TempControl-7psu",351,"full",1.78191988925183
"703","VIK","TempControl-7psu",352,"mll",1.83512785570831
"704","VIK","TempControl-7psu",352,"full",1.86325018439022
"705","KAL","TempControl-21psu",353,"mll",2.88358542612025
"706","KAL","TempControl-21psu",353,"full",3.26781472365178
"707","BJO","TempControl-21psu",354,"mll",3.07017797875969
"708","BJO","TempControl-21psu",354,"full",3.54639878871327
"709","HOR","TempControl-21psu",355,"mll",3.06393737409357
"710","HOR","TempControl-21psu",355,"full",3.56147794990744
"711","VIK","TempControl-21psu",356,"mll",0.796369367642976
"712","VIK","TempControl-21psu",356,"full",1.04169059280215
"713","HOG","TempControl-21psu",357,"mll",1.50262078578577
"714","HOG","TempControl-21psu",357,"full",1.889939868918
"715","BAR","TempControl-21psu",358,"mll",1.65970280687622
"716","BAR","TempControl-21psu",358,"full",2.09464872748917
"717","VAT","TempControl-21psu",359,"mll",0.613126887299352
"718","VAT","TempControl-21psu",359,"full",1.08900358399957
"719","KUR","TempControl-21psu",360,"mll",2.476542073357
"720","KUR","TempControl-21psu",360,"full",2.82817600989648
"721","VAT","TempControl-7psu",361,"mll",2.22726819486004
"722","VAT","TempControl-7psu",361,"full",2.02557209931001
"723","KAL","TempControl-7psu",362,"mll",0.106548728569538
"724","KAL","TempControl-7psu",362,"full",0.0148792341867007
"725","KUR","TempControl-7psu",363,"mll",0.245932903616554
"726","KUR","TempControl-7psu",363,"full",0.126020973950331
"727","HOG","TempControl-7psu",364,"mll",1.33653415590559
"728","HOG","TempControl-7psu",364,"full",1.22463581439158
"729","BAR","TempControl-7psu",365,"mll",1.18036844543346
"730","BAR","TempControl-7psu",365,"full",1.02567892014225
"731","BJO","TempControl-7psu",366,"mll",0.321272370659319
"732","BJO","TempControl-7psu",366,"full",0.459593963032795
"733","VIK","TempControl-7psu",367,"mll",2.06218715003945
"734","VIK","TempControl-7psu",367,"full",2.09014098347293
"735","HOR","TempControl-7psu",368,"mll",0.240458091200774
"736","HOR","TempControl-7psu",368,"full",0.429646373632356
"737","VIK","TempControl-21psu",369,"mll",0.779149959620828
"738","VIK","TempControl-21psu",369,"full",1.02443469983666
"739","HOR","TempControl-21psu",370,"mll",3.05804576074903
"740","HOR","TempControl-21psu",370,"full",3.55572598558561
"741","BJO","TempControl-21psu",371,"mll",3.18122713338017
"742","BJO","TempControl-21psu",371,"full",3.68475859486877
"743","HOG","TempControl-21psu",372,"mll",1.57037874580687
"744","HOG","TempControl-21psu",372,"full",1.9780154421471
"745","VAT","TempControl-21psu",373,"mll",0.632848520082973
"746","VAT","TempControl-21psu",373,"full",1.11151695929688
"747","KAL","TempControl-21psu",374,"mll",2.7783858472645
"748","KAL","TempControl-21psu",374,"full",3.13520688181811
"749","KUR","TempControl-21psu",375,"mll",2.64051534282036
"750","KUR","TempControl-21psu",375,"full",3.04261297864737
"751","BAR","TempControl-21psu",376,"mll",1.73604703415638
"752","BAR","TempControl-21psu",376,"full",2.19373374737189
"753","HOG","TempControl-7psu",377,"mll",1.30805965930046
"754","HOG","TempControl-7psu",377,"full",1.19111299244064
"755","VAT","TempControl-7psu",378,"mll",2.18090164973358
"756","VAT","TempControl-7psu",378,"full",1.97479338439357
"757","BAR","TempControl-7psu",379,"mll",1.16025512845979
"758","BAR","TempControl-7psu",379,"full",1.00316554484495
"759","KAL","TempControl-7psu",380,"mll",0.103386549712744
"760","KAL","TempControl-7psu",380,"full",0.025888680840337
"761","HOR","TempControl-7psu",381,"mll",0.279121447238417
"762","HOR","TempControl-7psu",381,"full",0.47467312422696
"763","KUR","TempControl-7psu",382,"mll",0.231507140114703
"764","KUR","TempControl-7psu",382,"full",0.104002080643058
"765","VIK","TempControl-7psu",383,"mll",2.07651325452238
"766","VIK","TempControl-7psu",383,"full",2.1069023944484
"767","BJO","TempControl-7psu",384,"mll",0.321272370659319
"768","BJO","TempControl-7psu",384,"full",0.459593963032795
