"","pop","go_current","go_future","cc"
"421","OSK",0.00114916787690382,0.00416716104358427,"full"
"422","OSK",0.00114916787690382,0.00416716104358427,"full"
"423","OSK",0.00114916787690382,0.00416716104358427,"full"
"424","OSK",0.00114916787690382,0.00416716104358427,"full"
"425","BUR",0.00114916787690382,0.00416716104358427,"full"
"426","BUR",0.000875964450512809,0.00376757161030577,"full"
"427","BUR",0.000875964450512809,0.00376757161030577,"full"
"428","BUR",0.000875964450512809,0.00376757161030577,"full"
"429","BUR",0.000875964450512809,0.00376757161030577,"full"
"430","BUR",0.000875964450512809,0.00376757161030577,"full"
"431","BUR",0.000875964450512809,0.00376757161030577,"full"
"432","BUR",0.000875964450512809,0.00376757161030577,"full"
"433","BUR",0.000875964450512809,0.00376757161030577,"full"
"434","BUR",0.000875964450512809,0.00376757161030577,"full"
"435","BUR",0.000486981808806703,0.00350853328202109,"full"
"436","BUR",0.000486981808806703,0.00350853328202109,"full"
"437","BUR",0.000486981808806703,0.00350853328202109,"full"
"438","BUR",0.000486981808806703,0.00350853328202109,"full"
"439","BUR",0.000486981808806703,0.00350853328202109,"full"
"440","BUR",0.000486981808806703,0.00350853328202109,"full"
"441","BUR",0.000486981808806703,0.00350853328202109,"full"
"442","BUR",0.000486981808806703,0.00350853328202109,"full"
"443","BUR",0.000486981808806703,0.00350853328202109,"full"
"444","BAD",0.000486981808806703,0.00350853328202109,"full"
"445","BAD",0.000486981808806703,0.00350853328202109,"full"
"446","BAD",0.000486981808806703,0.00350853328202109,"full"
"447","BAD",0.000486981808806703,0.00350853328202109,"full"
"448","BAD",0.000486981808806703,0.00350853328202109,"full"
"449","BAD",0.000486981808806703,0.00350853328202109,"full"
"450","BAD",0.00262177654079991,0.0043507111420574,"full"
"451","BAD",0.00262177654079991,0.0043507111420574,"full"
"452","BAD",0.00262177654079991,0.0043507111420574,"full"
"453","BAD",0.00262177654079991,0.0043507111420574,"full"
"454","BAD",0.00262177654079991,0.0043507111420574,"full"
"455","BAD",0.00275987573525479,0.00323921658800321,"full"
"456","BAD",0.00275987573525479,0.00323921658800321,"full"
"457","BAD",0.00275987573525479,0.00323921658800321,"full"
"458","BAD",0.00275987573525479,0.00323921658800321,"full"
"459","BAD",0.00275987573525479,0.00323921658800321,"full"
"460","BAD",0.00275987573525479,0.00323921658800321,"full"
"461","BAD",0.00275987573525479,0.00323921658800321,"full"
"462","BAD",0.00275987573525479,0.00323921658800321,"full"
"463","LJU",0.00275987573525479,0.00323921658800321,"full"
"464","LJU",0.00275987573525479,0.00323921658800321,"full"
"465","LJU",0.00275987573525479,0.00323921658800321,"full"
"466","LJU",0.00275987573525479,0.00323921658800321,"full"
"467","LJU",0.00275987573525479,0.00323921658800321,"full"
"468","LJU",0.00275987573525479,0.00323921658800321,"full"
"469","LJU",0.00275987573525479,0.00323921658800321,"full"
"470","LJU",0.00275987573525479,0.00323921658800321,"full"
"471","LJU",0.00275987573525479,0.00323921658800321,"full"
"472","LJU",0.00264456254644165,0.00435913949700784,"full"
"473","LJU",0.00264456254644165,0.00435913949700784,"full"
"474","LJU",0.00264456254644165,0.00435913949700784,"full"
"475","LJU",0.00264456254644165,0.00435913949700784,"full"
