"","pop","trt","bagnum","offset_mll","offset_full","method"
"21","BAR","TempControl-21psu",21,9.55231027013601,11.6693455702287,"rda_offset"
"22","KAL","TempControl-21psu",22,16.39477005784,18.2717345471404,"rda_offset"
"23","HOR","TempControl-21psu",23,17.552701238403,19.9282513522943,"rda_offset"
"24","KUR","TempControl-21psu",24,15.2746532351154,17.2084243043761,"rda_offset"
"25","VAT","TempControl-7psu",25,12.5980526552638,12.0228200223455,"rda_offset"
"26","HOG","TempControl-7psu",26,6.86207150098654,6.51872190978644,"rda_offset"
"27","VIK","TempControl-7psu",27,10.4128517966919,10.6887914313503,"rda_offset"
"28","BAR","TempControl-7psu",28,6.14518924913975,5.63401434941965,"rda_offset"
"29","KUR","TempControl-7psu",29,0.419716381711521,0.162745086904817,"rda_offset"
"30","KAL","TempControl-7psu",30,0.702957824767581,0.974052618643594,"rda_offset"
"31","HOR","TempControl-7psu",31,1.75242397699689,2.53174355563044,"rda_offset"
"32","BJO","TempControl-7psu",32,2.41053067085006,3.14866623712264,"rda_offset"
"33","VIK","TempControl-21psu",33,5.03960330177467,6.33814775625356,"rda_offset"
"34","VAT","TempControl-21psu",34,3.18844527250265,5.37874788049358,"rda_offset"
"35","HOR","TempControl-21psu",35,17.3372083058719,19.6738420375545,"rda_offset"
"36","BJO","TempControl-21psu",36,17.9210663695326,20.2737750724164,"rda_offset"
"37","KAL","TempControl-21psu",37,16.2550928784101,18.1175541899257,"rda_offset"
"38","BAR","TempControl-21psu",38,9.41381466701837,11.5150669717146,"rda_offset"
"39","HOG","TempControl-21psu",39,8.70209160628554,10.6295617355879,"rda_offset"
"40","KUR","TempControl-21psu",40,15.1351872073484,17.0541494103308,"rda_offset"
"41","VAT","TempControl-7psu",41,12.8113496032634,12.2478479740204,"rda_offset"
"42","HOG","TempControl-7psu",42,6.96603648977095,6.62312113864867,"rda_offset"
"43","BJO","TempControl-7psu",43,2.57167247615009,3.33733794012266,"rda_offset"
"44","KUR","TempControl-7psu",44,0.455883131577602,0.156963217038136,"rda_offset"
"45","BAR","TempControl-7psu",45,6.35923264605723,5.85945643728707,"rda_offset"
"46","VIK","TempControl-7psu",46,10.7368661140657,11.0368860580454,"rda_offset"
"47","KAL","TempControl-7psu",47,0.563445204859805,0.817259744908495,"rda_offset"
"48","HOR","TempControl-7psu",48,1.64853145233098,2.42263934371965,"rda_offset"
"49","HOG","TempControl-21psu",49,8.81252375258442,10.7514057755859,"rda_offset"
"50","BJO","TempControl-21psu",50,17.6622406090918,19.9802288077059,"rda_offset"
"51","HOR","TempControl-21psu",51,17.5233288070498,19.8953341666719,"rda_offset"
"52","KAL","TempControl-21psu",52,16.4034151928491,18.2892530756963,"rda_offset"
"53","VAT","TempControl-21psu",53,2.96825518348818,5.13534700029227,"rda_offset"
"54","KUR","TempControl-21psu",54,15.1351872073484,17.0541494103308,"rda_offset"
"55","VIK","TempControl-21psu",55,4.92927104930039,6.21631341131554,"rda_offset"
"56","BAR","TempControl-21psu",56,9.30334507260512,11.3932226562356,"rda_offset"
"57","KUR","TempControl-7psu",57,0.527623093195835,0.218773383755316,"rda_offset"
"58","BJO","TempControl-7psu",58,2.31412309353741,3.0438149250588,"rda_offset"
"59","KAL","TempControl-7psu",59,0.601295717713521,0.866953903624602,"rda_offset"
"60","HOR","TempControl-7psu",60,1.75899821654812,2.54321712710127,"rda_offset"
"61","VIK","TempControl-7psu",61,10.6263965436276,10.9150440338626,"rda_offset"
"62","HOG","TempControl-7psu",62,7.07642500259855,6.74496220413028,"rda_offset"
"63","BAR","TempControl-7psu",63,6.35923264605723,5.85945643728707,"rda_offset"
"64","VAT","TempControl-7psu",64,12.7386325764821,12.1758916124714,"rda_offset"
"65","VIK","TempWarm-16psu",65,1.34511604338538,0.514172126108914,"rda_offset"
"66","KAL","TempWarm-16psu",66,10.3311505141575,12.2831673567989,"rda_offset"
"67","HOG","TempWarm-16psu",67,2.92311721605249,4.79955162021534,"rda_offset"
"68","KUR","TempWarm-16psu",68,9.32914979852055,11.3412007759729,"rda_offset"
"69","BJO","TempWarm-16psu",69,11.6773897136745,14.0740369466461,"rda_offset"
"70","BAR","TempWarm-16psu",70,3.689599300473,5.8029057587135,"rda_offset"
"71","VAT","TempWarm-16psu",71,3.30955396508166,0.90496364561931,"rda_offset"
"72","HOR","TempWarm-16psu",72,11.4822647238406,13.9369802673937,"rda_offset"
"73","KAL","TempWarm-5psu",73,1.93957421239938,1.07537621069677,"rda_offset"
"74","HOR","TempWarm-5psu",74,0.928595532343094,0.56889098648021,"rda_offset"
"75","VAT","TempWarm-5psu",75,15.2483894985409,14.1811713494947,"rda_offset"
"76","BAR","TempWarm-5psu",76,8.77715605079766,7.75949286276246,"rda_offset"
"77","VIK","TempWarm-5psu",77,13.0683986760716,12.8526874120691,"rda_offset"
"78","KUR","TempWarm-5psu",78,3.06407062291038,2.18483259677902,"rda_offset"
"79","BJO","TempWarm-5psu",79,0.929849584456765,1.28572111902585,"rda_offset"
"80","HOG","TempWarm-5psu",80,9.53210016685468,8.68307331537004,"rda_offset"
"81","KAL","TempWarm-16psu",81,10.1106446129078,12.0394842082043,"rda_offset"
"82","BJO","TempWarm-16psu",82,12.2282588030361,14.6832433817525,"rda_offset"
