"pop","trt","cc","lea_offset","rda_offset","gf_offset","env_dist","pop_trt","tank_ID","length_growth","length_std_change","weight_change","weight_std_change","above_below_weight_ratio"
"BAR","TempWarm-16psu","full",0.0346272952586907,1.47194028052005,0.130291719636577,5.7974,"BAR_TempWarm_16psu","A4",8.8,0.266666666666667,-0.98,-0.420600858369099,0
"BAR","TempWarm-16psu","full",0.0346272952586907,1.47194028052005,0.130291719636577,5.7974,"BAR_TempWarm_16psu","A4",29.3,0.837142857142857,-0.73,-0.437125748502994,0.220779220779221
"BAR","TempWarm-16psu","full",0.0346272952586907,1.47194028052005,0.130291719636577,5.7974,"BAR_TempWarm_16psu","B2",80.5,2.0379746835443,-0.53,-0.253588516746411,0.420560747663551
"BAR","TempWarm-16psu","full",0.0346272952586907,1.47194028052005,0.130291719636577,5.7974,"BAR_TempWarm_16psu","B3",70.7,1.85564304461942,-0.69,-0.306666666666667,0.479591836734694
"BAR","TempWarm-16psu","mll",0.0430151243295878,0.870765122925002,0.0849818641213911,5.7974,"BAR_TempWarm_16psu","B4",32.1,0.8025,-0.25,-0.151515151515152,0
"BAR","TempWarm-16psu","mll",0.0430151243295878,0.870765122925002,0.0849818641213911,5.7974,"BAR_TempWarm_16psu","A3",44.1,1.19189189189189,0.17,0.0880829015544042,0.627906976744186
"BAR","TempWarm-16psu","mll",0.0430151243295878,0.870765122925002,0.0849818641213911,5.7974,"BAR_TempWarm_16psu","B3",74,2.19584569732938,0.14,0.097902097902098,0.339130434782609
"BAR","TempWarm-16psu","mll",0.0430151243295878,0.870765122925002,0.0849818641213911,5.7974,"BAR_TempWarm_16psu","A4",8.8,0.266666666666667,-0.98,-0.420600858369099,0
"BAR","TempWarm-16psu","mll",0.0430151243295878,0.870765122925002,0.0849818641213911,5.7974,"BAR_TempWarm_16psu","A4",29.3,0.837142857142857,-0.73,-0.437125748502994,0.220779220779221
"BAR","TempWarm-16psu","mll",0.0430151243295878,0.870765122925002,0.0849818641213911,5.7974,"BAR_TempWarm_16psu","B2",80.5,2.0379746835443,-0.53,-0.253588516746411,0.420560747663551
"BAR","TempWarm-16psu","mll",0.0430151243295878,0.870765122925002,0.0849818641213911,5.7974,"BAR_TempWarm_16psu","B3",70.7,1.85564304461942,-0.69,-0.306666666666667,0.479591836734694
"BAR","TempWarm-5psu","full",0.0367128182833948,1.37444126188955,0.12517842947807,6.0353,"BAR_TempWarm_5psu","A3",23.8,0.626315789473684,-0.52,-0.273684210526316,0.104
"BAR","TempWarm-5psu","mll",0.045128261543404,1.80987170781091,0.0828482138992323,6.0353,"BAR_TempWarm_5psu","A3",23.8,0.626315789473684,-0.52,-0.273684210526316,0.104
"BJO","TempControl-21psu","mll",0.0181832590308294,3.26586181047783,0.0599209950928221,4.9783,"BJO_TempControl_21psu","A1",54.3,2.03370786516854,0.7,0.260223048327138,0.24901185770751
"BJO","TempControl-21psu","mll",0.0181832590308294,3.26586181047783,0.0599209950928221,4.9783,"BJO_TempControl_21psu","C2",113.9,3.10354223433243,-0.83,-0.249249249249249,0.427710843373494
"BJO","TempControl-21psu","mll",0.0181832590308294,3.26586181047783,0.0599209950928221,4.9783,"BJO_TempControl_21psu","A1",138.2,3.37073170731707,0.76,0.218390804597701,0.518518518518518
"BJO","TempControl-21psu","mll",0.0181832590308294,3.26586181047783,0.0599209950928221,4.9783,"BJO_TempControl_21psu","A2",63.1,1.65183246073298,-0.0299999999999998,-0.0112359550561797,0.356020942408377
"BJO","TempControl-21psu","mll",0.0181832590308294,3.26586181047783,0.0599209950928221,4.9783,"BJO_TempControl_21psu","C1",104.3,2.59452736318408,-1.73,-0.392290249433107,0.285714285714286
"BJO","TempControl-21psu","mll",0.0181832590308294,3.26586181047783,0.0599209950928221,4.9783,"BJO_TempControl_21psu","A2",68.8,2.02352941176471,-0.27,-0.10188679245283,0.425925925925926
"BJO","TempControl-21psu","mll",0.0181832590308294,3.26586181047783,0.0599209950928221,4.9783,"BJO_TempControl_21psu","C3",107,3.05714285714286,0.55,0.210727969348659,0.339055793991416
"BJO","TempControl-21psu","mll",0.0181832590308294,3.26586181047783,0.0599209950928221,4.9783,"BJO_TempControl_21psu","C4",93.7,2.46578947368421,-0.17,-0.0643939393939394,0.393063583815029
"BJO","TempControl-21psu","mll",0.0181832590308294,3.26586181047783,0.0599209950928221,4.9783,"BJO_TempControl_21psu","C2",175.4,4.17619047619048,0.7,0.210843373493976,0.628318584070796
"BJO","TempControl-21psu","mll",0.0181832590308294,3.26586181047783,0.0599209950928221,4.9783,"BJO_TempControl_21psu","C4",96,2.78260869565217,2.18,0.981981981981982,0.347972972972973
"BJO","TempControl-21psu","mll",0.0181832590308294,3.26586181047783,0.0599209950928221,4.9783,"BJO_TempControl_21psu","C3",115.7,2.85679012345679,0.93,0.290625,0.819383259911894
"BJO","TempControl-21psu","mll",0.0181832590308294,3.26586181047783,0.0599209950928221,4.9783,"BJO_TempControl_21psu","C1",68.3,1.77402597402597,-0.26,-0.101167315175097,0.305084745762712
"BJO","TempControl-21psu","full",0.0183023148797625,3.93335268489373,0.0928084373319246,4.9783,"BJO_TempControl_21psu","A1",54.3,2.03370786516854,0.7,0.260223048327138,0.24901185770751
"BJO","TempControl-21psu","full",0.0183023148797625,3.93335268489373,0.0928084373319246,4.9783,"BJO_TempControl_21psu","C2",113.9,3.10354223433243,-0.83,-0.249249249249249,0.427710843373494
"BJO","TempControl-21psu","full",0.0183023148797625,3.93335268489373,0.0928084373319246,4.9783,"BJO_TempControl_21psu","A1",138.2,3.37073170731707,0.76,0.218390804597701,0.518518518518518
"BJO","TempControl-21psu","full",0.0183023148797625,3.93335268489373,0.0928084373319246,4.9783,"BJO_TempControl_21psu","A2",63.1,1.65183246073298,-0.0299999999999998,-0.0112359550561797,0.356020942408377
"BJO","TempControl-21psu","full",0.0183023148797625,3.93335268489373,0.0928084373319246,4.9783,"BJO_TempControl_21psu","C1",104.3,2.59452736318408,-1.73,-0.392290249433107,0.285714285714286
"BJO","TempControl-21psu","full",0.0183023148797625,3.93335268489373,0.0928084373319246,4.9783,"BJO_TempControl_21psu","A2",68.8,2.02352941176471,-0.27,-0.10188679245283,0.425925925925926
"BJO","TempControl-21psu","full",0.0183023148797625,3.93335268489373,0.0928084373319246,4.9783,"BJO_TempControl_21psu","C3",107,3.05714285714286,0.55,0.210727969348659,0.339055793991416
"BJO","TempControl-21psu","full",0.0183023148797625,3.93335268489373,0.0928084373319246,4.9783,"BJO_TempControl_21psu","C4",93.7,2.46578947368421,-0.17,-0.0643939393939394,0.393063583815029
"BJO","TempControl-21psu","full",0.0183023148797625,3.93335268489373,0.0928084373319246,4.9783,"BJO_TempControl_21psu","C2",175.4,4.17619047619048,0.7,0.210843373493976,0.628318584070796
"BJO","TempControl-21psu","full",0.0183023148797625,3.93335268489373,0.0928084373319246,4.9783,"BJO_TempControl_21psu","C4",96,2.78260869565217,2.18,0.981981981981982,0.347972972972973
"BJO","TempControl-21psu","full",0.0183023148797625,3.93335268489373,0.0928084373319246,4.9783,"BJO_TempControl_21psu","C3",115.7,2.85679012345679,0.93,0.290625,0.819383259911894
"BJO","TempControl-21psu","full",0.0183023148797625,3.93335268489373,0.0928084373319246,4.9783,"BJO_TempControl_21psu","C1",68.3,1.77402597402597,-0.26,-0.101167315175097,0.305084745762712
"BJO","TempControl-7psu","full",0.00860988699958254,0.524898138495719,0.0558247223670392,2.7082,"BJO_TempControl_7psu","C2",147.1,3.60539215686274,-0.44,-0.131736526946108,0.0476190476190476
"BJO","TempControl-7psu","full",0.00860988699958254,0.524898138495719,0.0558247223670392,2.7082,"BJO_TempControl_7psu","A2",35.9,0.844705882352941,-0.53,-0.16012084592145,0.130081300813008
"BJO","TempControl-7psu","full",0.00860988699958254,0.524898138495719,0.0558247223670392,2.7082,"BJO_TempControl_7psu","A1",153.7,3.53333333333333,1.2,0.40133779264214,0.713675213675214
"BJO","TempControl-7psu","full",0.00860988699958254,0.524898138495719,0.0558247223670392,2.7082,"BJO_TempControl_7psu","A2",123.9,3.59130434782609,-0.4,-0.118694362017804,0.313725490196078
"BJO","TempControl-7psu","full",0.00860988699958254,0.524898138495719,0.0558247223670392,2.7082,"BJO_TempControl_7psu","C4",59,2.10714285714286,-1.25,-0.420875420875421,0
"BJO","TempControl-7psu","full",0.00860988699958254,0.524898138495719,0.0558247223670392,2.7082,"BJO_TempControl_7psu","C2",131.1,3.93693693693694,0.56,0.234309623430962,0.525139664804469
"BJO","TempControl-7psu","mll",0.0106037999923931,0.345922510862077,0.0376171887951399,2.7082,"BJO_TempControl_7psu","C2",147.1,3.60539215686274,-0.44,-0.131736526946108,0.0476190476190476
"BJO","TempControl-7psu","mll",0.0106037999923931,0.345922510862077,0.0376171887951399,2.7082,"BJO_TempControl_7psu","A2",35.9,0.844705882352941,-0.53,-0.16012084592145,0.130081300813008
"BJO","TempControl-7psu","mll",0.0106037999923931,0.345922510862077,0.0376171887951399,2.7082,"BJO_TempControl_7psu","A1",153.7,3.53333333333333,1.2,0.40133779264214,0.713675213675214
"BJO","TempControl-7psu","mll",0.0106037999923931,0.345922510862077,0.0376171887951399,2.7082,"BJO_TempControl_7psu","A2",123.9,3.59130434782609,-0.4,-0.118694362017804,0.313725490196078
"BJO","TempControl-7psu","mll",0.0106037999923931,0.345922510862077,0.0376171887951399,2.7082,"BJO_TempControl_7psu","C4",59,2.10714285714286,-1.25,-0.420875420875421,0
"BJO","TempControl-7psu","mll",0.0106037999923931,0.345922510862077,0.0376171887951399,2.7082,"BJO_TempControl_7psu","C2",131.1,3.93693693693694,0.56,0.234309623430962,0.525139664804469
"BJO","TempWarm-16psu","mll",0.0581775014038377,2.19853544993975,0.0912322032381791,6.8452,"BJO_TempWarm_16psu","B4",24.9,1.02469135802469,-0.5,-0.344827586206897,0.397058823529412
"BJO","TempWarm-16psu","mll",0.0581775014038377,2.19853544993975,0.0912322032381791,6.8452,"BJO_TempWarm_16psu","B4",30.6,1.275,-0.35,-0.181347150259067,0.316666666666667
"BJO","TempWarm-16psu","mll",0.0581775014038377,2.19853544993975,0.0912322032381791,6.8452,"BJO_TempWarm_16psu","A3",67.9,1.85013623978202,-0.93,-0.313131313131313,0.170588235294118
"BJO","TempWarm-16psu","mll",0.0581775014038377,2.19853544993975,0.0912322032381791,6.8452,"BJO_TempWarm_16psu","A4",44.6,1.35151515151515,-0.91,-0.273273273273273,0.28042328042328
"BJO","TempWarm-16psu","mll",0.0581775014038377,2.19853544993975,0.0912322032381791,6.8452,"BJO_TempWarm_16psu","B1",24.1,0.811447811447812,-0.39,-0.172566371681416,0.198717948717949
"BJO","TempWarm-16psu","full",0.0489373784267413,2.98306108699892,0.142411432083045,6.8452,"BJO_TempWarm_16psu","B4",24.9,1.02469135802469,-0.5,-0.344827586206897,0.397058823529412
"BJO","TempWarm-16psu","full",0.0489373784267413,2.98306108699892,0.142411432083045,6.8452,"BJO_TempWarm_16psu","B4",30.6,1.275,-0.35,-0.181347150259067,0.316666666666667
"BJO","TempWarm-16psu","full",0.0489373784267413,2.98306108699892,0.142411432083045,6.8452,"BJO_TempWarm_16psu","A3",67.9,1.85013623978202,-0.93,-0.313131313131313,0.170588235294118
"BJO","TempWarm-16psu","full",0.0489373784267413,2.98306108699892,0.142411432083045,6.8452,"BJO_TempWarm_16psu","A4",44.6,1.35151515151515,-0.91,-0.273273273273273,0.28042328042328
"BJO","TempWarm-16psu","full",0.0489373784267413,2.98306108699892,0.142411432083045,6.8452,"BJO_TempWarm_16psu","B1",24.1,0.811447811447812,-0.39,-0.172566371681416,0.198717948717949
"HOG","TempControl-21psu","mll",0.00911460320275041,1.64589774079523,0.0483599278168645,3.2186,"HOG_TempControl_21psu","A1",90.9,2.424,0.529999999999999,0.151862464183381,0.376712328767123
"HOG","TempControl-21psu","mll",0.00911460320275041,1.64589774079523,0.0483599278168645,3.2186,"HOG_TempControl_21psu","C2",95.6,2.50918635170604,0.0100000000000002,0.00395256916996057,0.539393939393939
"HOG","TempControl-21psu","mll",0.00911460320275041,1.64589774079523,0.0483599278168645,3.2186,"HOG_TempControl_21psu","A1",97.5,2.34939759036145,0.66,0.297297297297297,0.523809523809524
"HOG","TempControl-21psu","mll",0.00911460320275041,1.64589774079523,0.0483599278168645,3.2186,"HOG_TempControl_21psu","C1",19.6,0.310126582278481,-2.92,-0.536764705882353,0.0815450643776824
"HOG","TempControl-21psu","mll",0.00911460320275041,1.64589774079523,0.0483599278168645,3.2186,"HOG_TempControl_21psu","A2",87.65,4.07674418604651,-0.0900000000000003,-0.0257879656160459,0.114391143911439
"HOG","TempControl-21psu","mll",0.00911460320275041,1.64589774079523,0.0483599278168645,3.2186,"HOG_TempControl_21psu","C4",84.8,1.50088495575221,-2.03,-0.356140350877193,0.5
"HOG","TempControl-21psu","mll",0.00911460320275041,1.64589774079523,0.0483599278168645,3.2186,"HOG_TempControl_21psu","A2",100,2,-0.49,-0.139204545454546,0.578125
"HOG","TempControl-21psu","mll",0.00911460320275041,1.64589774079523,0.0483599278168645,3.2186,"HOG_TempControl_21psu","C3",100.7,2.03434343434343,0.13,0.0362116991643455,0.54356846473029
"HOG","TempControl-21psu","mll",0.00911460320275041,1.64589774079523,0.0483599278168645,3.2186,"HOG_TempControl_21psu","C3",46,1.19791666666667,-2.03,-0.622699386503067,0.32258064516129
"HOG","TempControl-21psu","mll",0.00911460320275041,1.64589774079523,0.0483599278168645,3.2186,"HOG_TempControl_21psu","C2",89.5,2.38666666666667,-0.26,-0.0955882352941177,0.473053892215569
"HOG","TempControl-21psu","full",0.00819072364121176,2.16142300049655,0.0749036582149313,3.2186,"HOG_TempControl_21psu","A1",90.9,2.424,0.529999999999999,0.151862464183381,0.376712328767123
"HOG","TempControl-21psu","full",0.00819072364121176,2.16142300049655,0.0749036582149313,3.2186,"HOG_TempControl_21psu","C2",95.6,2.50918635170604,0.0100000000000002,0.00395256916996057,0.539393939393939
"HOG","TempControl-21psu","full",0.00819072364121176,2.16142300049655,0.0749036582149313,3.2186,"HOG_TempControl_21psu","A1",97.5,2.34939759036145,0.66,0.297297297297297,0.523809523809524
"HOG","TempControl-21psu","full",0.00819072364121176,2.16142300049655,0.0749036582149313,3.2186,"HOG_TempControl_21psu","C1",19.6,0.310126582278481,-2.92,-0.536764705882353,0.0815450643776824
"HOG","TempControl-21psu","full",0.00819072364121176,2.16142300049655,0.0749036582149313,3.2186,"HOG_TempControl_21psu","A2",87.65,4.07674418604651,-0.0900000000000003,-0.0257879656160459,0.114391143911439
"HOG","TempControl-21psu","full",0.00819072364121176,2.16142300049655,0.0749036582149313,3.2186,"HOG_TempControl_21psu","C4",84.8,1.50088495575221,-2.03,-0.356140350877193,0.5
"HOG","TempControl-21psu","full",0.00819072364121176,2.16142300049655,0.0749036582149313,3.2186,"HOG_TempControl_21psu","A2",100,2,-0.49,-0.139204545454546,0.578125
"HOG","TempControl-21psu","full",0.00819072364121176,2.16142300049655,0.0749036582149313,3.2186,"HOG_TempControl_21psu","C3",100.7,2.03434343434343,0.13,0.0362116991643455,0.54356846473029
"HOG","TempControl-21psu","full",0.00819072364121176,2.16142300049655,0.0749036582149313,3.2186,"HOG_TempControl_21psu","C3",46,1.19791666666667,-2.03,-0.622699386503067,0.32258064516129
"HOG","TempControl-21psu","full",0.00819072364121176,2.16142300049655,0.0749036582149313,3.2186,"HOG_TempControl_21psu","C2",89.5,2.38666666666667,-0.26,-0.0955882352941177,0.473053892215569
"HOG","TempControl-7psu","mll",0.00853679856324015,1.40036534312938,0.0370764159429167,2.8197,"HOG_TempControl_7psu","A1",70.2,2.1144578313253,0.15,0.0510204081632653,0.314893617021277
"HOG","TempControl-7psu","mll",0.00853679856324015,1.40036534312938,0.0370764159429167,2.8197,"HOG_TempControl_7psu","C4",91.7,2.30402010050251,-0.2,-0.0714285714285713,0.460674157303371
"HOG","TempControl-7psu","mll",0.00853679856324015,1.40036534312938,0.0370764159429167,2.8197,"HOG_TempControl_7psu","A1",117.7,3.52395209580838,0.59,0.124472573839662,0.296103896103896
"HOG","TempControl-7psu","mll",0.00853679856324015,1.40036534312938,0.0370764159429167,2.8197,"HOG_TempControl_7psu","C1",43.6,2.61077844311377,-0.16,-0.173913043478261,0.357142857142857
"HOG","TempControl-7psu","mll",0.00853679856324015,1.40036534312938,0.0370764159429167,2.8197,"HOG_TempControl_7psu","A2",42.7,1.54710144927536,1.83,0.867298578199052,0.931372549019608
"HOG","TempControl-7psu","mll",0.00853679856324015,1.40036534312938,0.0370764159429167,2.8197,"HOG_TempControl_7psu","C4",84.5,2.91379310344828,-0.0900000000000003,-0.0412844036697249,0.6328125
"HOG","TempControl-7psu","full",0.00766430037064356,1.27226445721745,0.0510938890253881,2.8197,"HOG_TempControl_7psu","A1",70.2,2.1144578313253,0.15,0.0510204081632653,0.314893617021277
"HOG","TempControl-7psu","full",0.00766430037064356,1.27226445721745,0.0510938890253881,2.8197,"HOG_TempControl_7psu","C4",91.7,2.30402010050251,-0.2,-0.0714285714285713,0.460674157303371
"HOG","TempControl-7psu","full",0.00766430037064356,1.27226445721745,0.0510938890253881,2.8197,"HOG_TempControl_7psu","A1",117.7,3.52395209580838,0.59,0.124472573839662,0.296103896103896
"HOG","TempControl-7psu","full",0.00766430037064356,1.27226445721745,0.0510938890253881,2.8197,"HOG_TempControl_7psu","C1",43.6,2.61077844311377,-0.16,-0.173913043478261,0.357142857142857
"HOG","TempControl-7psu","full",0.00766430037064356,1.27226445721745,0.0510938890253881,2.8197,"HOG_TempControl_7psu","A2",42.7,1.54710144927536,1.83,0.867298578199052,0.931372549019608
"HOG","TempControl-7psu","full",0.00766430037064356,1.27226445721745,0.0510938890253881,2.8197,"HOG_TempControl_7psu","C4",84.5,2.91379310344828,-0.0900000000000003,-0.0412844036697249,0.6328125
"HOG","TempWarm-16psu","mll",0.0452748544082271,0.730242927373158,0.0848391483017739,5.7683,"HOG_TempWarm_16psu","B1",86.1,2.05,-0.89,-0.254285714285714,0.5
"HOG","TempWarm-16psu","mll",0.0452748544082271,0.730242927373158,0.0848391483017739,5.7683,"HOG_TempWarm_16psu","B2",42,0.857142857142857,-0.82,-0.308270676691729,0.268965517241379
"HOG","TempWarm-16psu","mll",0.0452748544082271,0.730242927373158,0.0848391483017739,5.7683,"HOG_TempWarm_16psu","B2",38.8,2,0.0700000000000001,0.0370370370370371,0.180722891566265
"HOG","TempWarm-16psu","mll",0.0452748544082271,0.730242927373158,0.0848391483017739,5.7683,"HOG_TempWarm_16psu","B3",30.7,0.841095890410959,-0.82,-0.294964028776978,0.173652694610778
"HOG","TempWarm-16psu","mll",0.0452748544082271,0.730242927373158,0.0848391483017739,5.7683,"HOG_TempWarm_16psu","A3",36.3,0.968,-0.8,-0.263157894736842,0.178947368421053
"HOG","TempWarm-16psu","mll",0.0452748544082271,0.730242927373158,0.0848391483017739,5.7683,"HOG_TempWarm_16psu","A3",72.1,1.65366972477064,-3.02,-0.598019801980198,0.284810126582278
"HOG","TempWarm-16psu","mll",0.0452748544082271,0.730242927373158,0.0848391483017739,5.7683,"HOG_TempWarm_16psu","A4",71.8,2.29392971246006,-1.67,-0.419597989949749,0.434782608695652
"HOG","TempWarm-16psu","mll",0.0452748544082271,0.730242927373158,0.0848391483017739,5.7683,"HOG_TempWarm_16psu","A4",80.1,2.45705521472393,-0.71,-0.303418803418803,0.680412371134021
"HOG","TempWarm-16psu","full",0.036427182928542,1.22631888167187,0.129357790771983,5.7683,"HOG_TempWarm_16psu","B1",86.1,2.05,-0.89,-0.254285714285714,0.5
"HOG","TempWarm-16psu","full",0.036427182928542,1.22631888167187,0.129357790771983,5.7683,"HOG_TempWarm_16psu","B2",42,0.857142857142857,-0.82,-0.308270676691729,0.268965517241379
"HOG","TempWarm-16psu","full",0.036427182928542,1.22631888167187,0.129357790771983,5.7683,"HOG_TempWarm_16psu","B2",38.8,2,0.0700000000000001,0.0370370370370371,0.180722891566265
"HOG","TempWarm-16psu","full",0.036427182928542,1.22631888167187,0.129357790771983,5.7683,"HOG_TempWarm_16psu","B3",30.7,0.841095890410959,-0.82,-0.294964028776978,0.173652694610778
"HOG","TempWarm-16psu","full",0.036427182928542,1.22631888167187,0.129357790771983,5.7683,"HOG_TempWarm_16psu","A3",36.3,0.968,-0.8,-0.263157894736842,0.178947368421053
"HOG","TempWarm-16psu","full",0.036427182928542,1.22631888167187,0.129357790771983,5.7683,"HOG_TempWarm_16psu","A3",72.1,1.65366972477064,-3.02,-0.598019801980198,0.284810126582278
"HOG","TempWarm-16psu","full",0.036427182928542,1.22631888167187,0.129357790771983,5.7683,"HOG_TempWarm_16psu","A4",71.8,2.29392971246006,-1.67,-0.419597989949749,0.434782608695652
"HOG","TempWarm-16psu","full",0.036427182928542,1.22631888167187,0.129357790771983,5.7683,"HOG_TempWarm_16psu","A4",80.1,2.45705521472393,-0.71,-0.303418803418803,0.680412371134021
"HOG","TempWarm-5psu","full",0.0392173680316203,1.63589650016005,0.124558798435792,6.0562,"HOG_TempWarm_5psu","A4",67.7,1.31968810916179,-2.32,-0.497854077253219,0.708029197080292
"HOG","TempWarm-5psu","mll",0.0480627625037906,2.02005161272179,0.0831672720430263,6.0562,"HOG_TempWarm_5psu","A4",67.7,1.31968810916179,-2.32,-0.497854077253219,0.708029197080292
"HOR","TempControl-21psu","mll",0.012309100498949,3.26372171715906,0.054211245591984,4.4518,"HOR_TempControl_21psu","A1",151.1,3.51395348837209,0.02,0.00743494423791822,0.805555555555556
"HOR","TempControl-21psu","mll",0.012309100498949,3.26372171715906,0.054211245591984,4.4518,"HOR_TempControl_21psu","C1",104.1,3.01739130434783,0.69,0.268482490272374,0.613861386138614
"HOR","TempControl-21psu","mll",0.012309100498949,3.26372171715906,0.054211245591984,4.4518,"HOR_TempControl_21psu","A1",92.8,2.94603174603175,0.82,0.274247491638796,0.385454545454545
"HOR","TempControl-21psu","mll",0.012309100498949,3.26372171715906,0.054211245591984,4.4518,"HOR_TempControl_21psu","A2",62.8,1.41123595505618,0,0,0.939393939393939
"HOR","TempControl-21psu","mll",0.012309100498949,3.26372171715906,0.054211245591984,4.4518,"HOR_TempControl_21psu","C2",39.3,1.12931034482759,0.0499999999999998,0.0252525252525252,0.691666666666667
"HOR","TempControl-21psu","mll",0.012309100498949,3.26372171715906,0.054211245591984,4.4518,"HOR_TempControl_21psu","A2",105.7,2.87228260869565,-0.21,-0.0823529411764706,1.07476635514019
"HOR","TempControl-21psu","mll",0.012309100498949,3.26372171715906,0.054211245591984,4.4518,"HOR_TempControl_21psu","C3",94.9,2.51058201058201,0.35,0.174129353233831,0.616438356164384
"HOR","TempControl-21psu","mll",0.012309100498949,3.26372171715906,0.054211245591984,4.4518,"HOR_TempControl_21psu","C4",80.4,3.1284046692607,0.24,0.126984126984127,0.566176470588235
"HOR","TempControl-21psu","mll",0.012309100498949,3.26372171715906,0.054211245591984,4.4518,"HOR_TempControl_21psu","C3",64.2,1.69393139841689,0.15,0.0777202072538861,0.518248175182482
"HOR","TempControl-21psu","mll",0.012309100498949,3.26372171715906,0.054211245591984,4.4518,"HOR_TempControl_21psu","C4",77.5,2.72887323943662,0.41,0.230337078651685,0.489795918367347
"HOR","TempControl-21psu","mll",0.012309100498949,3.26372171715906,0.054211245591984,4.4518,"HOR_TempControl_21psu","C1",59.9,2.06551724137931,-0.12,-0.0603015075376884,0.385185185185185
"HOR","TempControl-21psu","full",0.0130561837819121,3.91811161457199,0.0822463901090242,4.4518,"HOR_TempControl_21psu","A1",151.1,3.51395348837209,0.02,0.00743494423791822,0.805555555555556
"HOR","TempControl-21psu","full",0.0130561837819121,3.91811161457199,0.0822463901090242,4.4518,"HOR_TempControl_21psu","C1",104.1,3.01739130434783,0.69,0.268482490272374,0.613861386138614
"HOR","TempControl-21psu","full",0.0130561837819121,3.91811161457199,0.0822463901090242,4.4518,"HOR_TempControl_21psu","A1",92.8,2.94603174603175,0.82,0.274247491638796,0.385454545454545
"HOR","TempControl-21psu","full",0.0130561837819121,3.91811161457199,0.0822463901090242,4.4518,"HOR_TempControl_21psu","A2",62.8,1.41123595505618,0,0,0.939393939393939
"HOR","TempControl-21psu","full",0.0130561837819121,3.91811161457199,0.0822463901090242,4.4518,"HOR_TempControl_21psu","C2",39.3,1.12931034482759,0.0499999999999998,0.0252525252525252,0.691666666666667
"HOR","TempControl-21psu","full",0.0130561837819121,3.91811161457199,0.0822463901090242,4.4518,"HOR_TempControl_21psu","A2",105.7,2.87228260869565,-0.21,-0.0823529411764706,1.07476635514019
"HOR","TempControl-21psu","full",0.0130561837819121,3.91811161457199,0.0822463901090242,4.4518,"HOR_TempControl_21psu","C3",94.9,2.51058201058201,0.35,0.174129353233831,0.616438356164384
"HOR","TempControl-21psu","full",0.0130561837819121,3.91811161457199,0.0822463901090242,4.4518,"HOR_TempControl_21psu","C4",80.4,3.1284046692607,0.24,0.126984126984127,0.566176470588235
"HOR","TempControl-21psu","full",0.0130561837819121,3.91811161457199,0.0822463901090242,4.4518,"HOR_TempControl_21psu","C3",64.2,1.69393139841689,0.15,0.0777202072538861,0.518248175182482
"HOR","TempControl-21psu","full",0.0130561837819121,3.91811161457199,0.0822463901090242,4.4518,"HOR_TempControl_21psu","C4",77.5,2.72887323943662,0.41,0.230337078651685,0.489795918367347
"HOR","TempControl-21psu","full",0.0130561837819121,3.91811161457199,0.0822463901090242,4.4518,"HOR_TempControl_21psu","C1",59.9,2.06551724137931,-0.12,-0.0603015075376884,0.385185185185185
"HOR","TempControl-7psu","mll",0.00500484470606123,0.2778420894863,0.0306280848445055,2.246,"HOR_TempControl_7psu","C3",60.3,1.57853403141361,-0.45,-0.199115044247788,0.4140625
"HOR","TempControl-7psu","mll",0.00500484470606123,0.2778420894863,0.0306280848445055,2.246,"HOR_TempControl_7psu","C1",106.5,2.32532751091703,-0.58,-0.243697478991597,0.401785714285714
"HOR","TempControl-7psu","mll",0.00500484470606123,0.2778420894863,0.0306280848445055,2.246,"HOR_TempControl_7psu","A2",33.7,1.00597014925373,-0.51,-0.301775147928994,0.216494845360825
"HOR","TempControl-7psu","mll",0.00500484470606123,0.2778420894863,0.0306280848445055,2.246,"HOR_TempControl_7psu","A1",90.7,2.47138964577657,0.56,0.254545454545454,0.559322033898305
"HOR","TempControl-7psu","mll",0.00500484470606123,0.2778420894863,0.0306280848445055,2.246,"HOR_TempControl_7psu","C3",105.2,2.84324324324324,-0.47,-0.229268292682927,0.310679611650485
"HOR","TempControl-7psu","mll",0.00500484470606123,0.2778420894863,0.0306280848445055,2.246,"HOR_TempControl_7psu","C2",104.5,2.17708333333333,-0.41,-0.161417322834646,0.888888888888889
"HOR","TempControl-7psu","full",0.00399932483018119,0.496378346506273,0.042634624078671,2.246,"HOR_TempControl_7psu","C3",60.3,1.57853403141361,-0.45,-0.199115044247788,0.4140625
"HOR","TempControl-7psu","full",0.00399932483018119,0.496378346506273,0.042634624078671,2.246,"HOR_TempControl_7psu","C1",106.5,2.32532751091703,-0.58,-0.243697478991597,0.401785714285714
"HOR","TempControl-7psu","full",0.00399932483018119,0.496378346506273,0.042634624078671,2.246,"HOR_TempControl_7psu","A2",33.7,1.00597014925373,-0.51,-0.301775147928994,0.216494845360825
"HOR","TempControl-7psu","full",0.00399932483018119,0.496378346506273,0.042634624078671,2.246,"HOR_TempControl_7psu","A1",90.7,2.47138964577657,0.56,0.254545454545454,0.559322033898305
"HOR","TempControl-7psu","full",0.00399932483018119,0.496378346506273,0.042634624078671,2.246,"HOR_TempControl_7psu","C3",105.2,2.84324324324324,-0.47,-0.229268292682927,0.310679611650485
