"trt","pop","cc","pop_trt","tank_ID","length_growth","length_std_change","weight_change","weight_std_change","above_below_weight_ratio","method","offset","trt_ord","pop_ord","metric","cf_abs","cf_rel","cg_rel","cg_abs"
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C3",139.9,3.10888888888889,0.97,0.487437185929648,1.14492753623188,"lea",0.00257395160581669,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C3",139.9,3.10888888888889,0.97,0.487437185929648,1.14492753623188,"lea",0.00257395160581669,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C3",139.9,3.10888888888889,0.97,0.487437185929648,1.14492753623188,"rda",0.151778614193923,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C3",139.9,3.10888888888889,0.97,0.487437185929648,1.14492753623188,"rda",0.151778614193923,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C3",139.9,3.10888888888889,0.97,0.487437185929648,1.14492753623188,"gf",0.0268338847263667,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C3",139.9,3.10888888888889,0.97,0.487437185929648,1.14492753623188,"gf",0.0268338847263667,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C3",139.9,3.10888888888889,0.97,0.487437185929648,1.14492753623188,"env",1.2321,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C3",139.9,3.10888888888889,0.97,0.487437185929648,1.14492753623188,"env",1.2321,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C2",138.6,2.36923076923077,0.890000000000001,0.193899782135076,0.421052631578947,"lea",0.00257395160581669,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C2",138.6,2.36923076923077,0.890000000000001,0.193899782135076,0.421052631578947,"lea",0.00257395160581669,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C2",138.6,2.36923076923077,0.890000000000001,0.193899782135076,0.421052631578947,"rda",0.151778614193923,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C2",138.6,2.36923076923077,0.890000000000001,0.193899782135076,0.421052631578947,"rda",0.151778614193923,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C2",138.6,2.36923076923077,0.890000000000001,0.193899782135076,0.421052631578947,"gf",0.0268338847263667,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C2",138.6,2.36923076923077,0.890000000000001,0.193899782135076,0.421052631578947,"gf",0.0268338847263667,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C2",138.6,2.36923076923077,0.890000000000001,0.193899782135076,0.421052631578947,"env",1.2321,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C2",138.6,2.36923076923077,0.890000000000001,0.193899782135076,0.421052631578947,"env",1.2321,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C4",159.9,3.22379032258064,-0.14,-0.0444444444444445,0.545945945945946,"lea",0.00257395160581669,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C4",159.9,3.22379032258064,-0.14,-0.0444444444444445,0.545945945945946,"lea",0.00257395160581669,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C4",159.9,3.22379032258064,-0.14,-0.0444444444444445,0.545945945945946,"rda",0.151778614193923,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C4",159.9,3.22379032258064,-0.14,-0.0444444444444445,0.545945945945946,"rda",0.151778614193923,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C4",159.9,3.22379032258064,-0.14,-0.0444444444444445,0.545945945945946,"gf",0.0268338847263667,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C4",159.9,3.22379032258064,-0.14,-0.0444444444444445,0.545945945945946,"gf",0.0268338847263667,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C4",159.9,3.22379032258064,-0.14,-0.0444444444444445,0.545945945945946,"env",1.2321,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C4",159.9,3.22379032258064,-0.14,-0.0444444444444445,0.545945945945946,"env",1.2321,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C3",119,2.86746987951807,0.42,0.165354330708661,0.356807511737089,"lea",0.00257395160581669,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C3",119,2.86746987951807,0.42,0.165354330708661,0.356807511737089,"lea",0.00257395160581669,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C3",119,2.86746987951807,0.42,0.165354330708661,0.356807511737089,"rda",0.151778614193923,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C3",119,2.86746987951807,0.42,0.165354330708661,0.356807511737089,"rda",0.151778614193923,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C3",119,2.86746987951807,0.42,0.165354330708661,0.356807511737089,"gf",0.0268338847263667,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C3",119,2.86746987951807,0.42,0.165354330708661,0.356807511737089,"gf",0.0268338847263667,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C3",119,2.86746987951807,0.42,0.165354330708661,0.356807511737089,"env",1.2321,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C3",119,2.86746987951807,0.42,0.165354330708661,0.356807511737089,"env",1.2321,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C4",137.4,2.69411764705882,0.0999999999999996,0.031446540880503,0.631840796019901,"lea",0.00257395160581669,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C4",137.4,2.69411764705882,0.0999999999999996,0.031446540880503,0.631840796019901,"lea",0.00257395160581669,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C4",137.4,2.69411764705882,0.0999999999999996,0.031446540880503,0.631840796019901,"rda",0.151778614193923,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C4",137.4,2.69411764705882,0.0999999999999996,0.031446540880503,0.631840796019901,"rda",0.151778614193923,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C4",137.4,2.69411764705882,0.0999999999999996,0.031446540880503,0.631840796019901,"gf",0.0268338847263667,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C4",137.4,2.69411764705882,0.0999999999999996,0.031446540880503,0.631840796019901,"gf",0.0268338847263667,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C4",137.4,2.69411764705882,0.0999999999999996,0.031446540880503,0.631840796019901,"env",1.2321,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","C4",137.4,2.69411764705882,0.0999999999999996,0.031446540880503,0.631840796019901,"env",1.2321,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","A2",160.9,2.44528875379939,0.55,0.14745308310992,0.461224489795918,"lea",0.00257395160581669,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","A2",160.9,2.44528875379939,0.55,0.14745308310992,0.461224489795918,"lea",0.00257395160581669,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","A2",160.9,2.44528875379939,0.55,0.14745308310992,0.461224489795918,"rda",0.151778614193923,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","A2",160.9,2.44528875379939,0.55,0.14745308310992,0.461224489795918,"rda",0.151778614193923,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","A2",160.9,2.44528875379939,0.55,0.14745308310992,0.461224489795918,"gf",0.0268338847263667,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","A2",160.9,2.44528875379939,0.55,0.14745308310992,0.461224489795918,"gf",0.0268338847263667,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","A2",160.9,2.44528875379939,0.55,0.14745308310992,0.461224489795918,"env",1.2321,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","mll","KAL_TempControl_7psu","A2",160.9,2.44528875379939,0.55,0.14745308310992,0.461224489795918,"env",1.2321,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C2",98,2.10752688172043,0.19,0.0875576036866359,0.503184713375796,"lea",0.00207720689029909,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C2",98,2.10752688172043,0.19,0.0875576036866359,0.503184713375796,"lea",0.00207720689029909,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C2",98,2.10752688172043,0.19,0.0875576036866359,0.503184713375796,"rda",0.0874772162800667,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C2",98,2.10752688172043,0.19,0.0875576036866359,0.503184713375796,"rda",0.0874772162800667,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C2",98,2.10752688172043,0.19,0.0875576036866359,0.503184713375796,"gf",0.0336601636251709,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C2",98,2.10752688172043,0.19,0.0875576036866359,0.503184713375796,"gf",0.0336601636251709,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C2",98,2.10752688172043,0.19,0.0875576036866359,0.503184713375796,"env",1.2321,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C2",98,2.10752688172043,0.19,0.0875576036866359,0.503184713375796,"env",1.2321,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C1",143.6,2.84356435643564,-0.66,-0.199395770392749,0.539877300613497,"lea",0.00207720689029909,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C1",143.6,2.84356435643564,-0.66,-0.199395770392749,0.539877300613497,"lea",0.00207720689029909,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C1",143.6,2.84356435643564,-0.66,-0.199395770392749,0.539877300613497,"rda",0.0874772162800667,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C1",143.6,2.84356435643564,-0.66,-0.199395770392749,0.539877300613497,"rda",0.0874772162800667,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C1",143.6,2.84356435643564,-0.66,-0.199395770392749,0.539877300613497,"gf",0.0336601636251709,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C1",143.6,2.84356435643564,-0.66,-0.199395770392749,0.539877300613497,"gf",0.0336601636251709,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C1",143.6,2.84356435643564,-0.66,-0.199395770392749,0.539877300613497,"env",1.2321,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C1",143.6,2.84356435643564,-0.66,-0.199395770392749,0.539877300613497,"env",1.2321,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C3",139.9,3.10888888888889,0.97,0.487437185929648,1.14492753623188,"lea",0.00207720689029909,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C3",139.9,3.10888888888889,0.97,0.487437185929648,1.14492753623188,"lea",0.00207720689029909,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C3",139.9,3.10888888888889,0.97,0.487437185929648,1.14492753623188,"rda",0.0874772162800667,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C3",139.9,3.10888888888889,0.97,0.487437185929648,1.14492753623188,"rda",0.0874772162800667,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C3",139.9,3.10888888888889,0.97,0.487437185929648,1.14492753623188,"gf",0.0336601636251709,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C3",139.9,3.10888888888889,0.97,0.487437185929648,1.14492753623188,"gf",0.0336601636251709,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C3",139.9,3.10888888888889,0.97,0.487437185929648,1.14492753623188,"env",1.2321,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C3",139.9,3.10888888888889,0.97,0.487437185929648,1.14492753623188,"env",1.2321,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C2",138.6,2.36923076923077,0.890000000000001,0.193899782135076,0.421052631578947,"lea",0.00207720689029909,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C2",138.6,2.36923076923077,0.890000000000001,0.193899782135076,0.421052631578947,"lea",0.00207720689029909,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C2",138.6,2.36923076923077,0.890000000000001,0.193899782135076,0.421052631578947,"rda",0.0874772162800667,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C2",138.6,2.36923076923077,0.890000000000001,0.193899782135076,0.421052631578947,"rda",0.0874772162800667,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C2",138.6,2.36923076923077,0.890000000000001,0.193899782135076,0.421052631578947,"gf",0.0336601636251709,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C2",138.6,2.36923076923077,0.890000000000001,0.193899782135076,0.421052631578947,"gf",0.0336601636251709,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C2",138.6,2.36923076923077,0.890000000000001,0.193899782135076,0.421052631578947,"env",1.2321,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C2",138.6,2.36923076923077,0.890000000000001,0.193899782135076,0.421052631578947,"env",1.2321,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C4",159.9,3.22379032258064,-0.14,-0.0444444444444445,0.545945945945946,"lea",0.00207720689029909,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C4",159.9,3.22379032258064,-0.14,-0.0444444444444445,0.545945945945946,"lea",0.00207720689029909,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C4",159.9,3.22379032258064,-0.14,-0.0444444444444445,0.545945945945946,"rda",0.0874772162800667,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C4",159.9,3.22379032258064,-0.14,-0.0444444444444445,0.545945945945946,"rda",0.0874772162800667,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C4",159.9,3.22379032258064,-0.14,-0.0444444444444445,0.545945945945946,"gf",0.0336601636251709,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C4",159.9,3.22379032258064,-0.14,-0.0444444444444445,0.545945945945946,"gf",0.0336601636251709,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C4",159.9,3.22379032258064,-0.14,-0.0444444444444445,0.545945945945946,"env",1.2321,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C4",159.9,3.22379032258064,-0.14,-0.0444444444444445,0.545945945945946,"env",1.2321,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C3",119,2.86746987951807,0.42,0.165354330708661,0.356807511737089,"lea",0.00207720689029909,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C3",119,2.86746987951807,0.42,0.165354330708661,0.356807511737089,"lea",0.00207720689029909,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C3",119,2.86746987951807,0.42,0.165354330708661,0.356807511737089,"rda",0.0874772162800667,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C3",119,2.86746987951807,0.42,0.165354330708661,0.356807511737089,"rda",0.0874772162800667,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C3",119,2.86746987951807,0.42,0.165354330708661,0.356807511737089,"gf",0.0336601636251709,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C3",119,2.86746987951807,0.42,0.165354330708661,0.356807511737089,"gf",0.0336601636251709,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C3",119,2.86746987951807,0.42,0.165354330708661,0.356807511737089,"env",1.2321,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C3",119,2.86746987951807,0.42,0.165354330708661,0.356807511737089,"env",1.2321,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C4",137.4,2.69411764705882,0.0999999999999996,0.031446540880503,0.631840796019901,"lea",0.00207720689029909,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C4",137.4,2.69411764705882,0.0999999999999996,0.031446540880503,0.631840796019901,"lea",0.00207720689029909,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C4",137.4,2.69411764705882,0.0999999999999996,0.031446540880503,0.631840796019901,"rda",0.0874772162800667,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C4",137.4,2.69411764705882,0.0999999999999996,0.031446540880503,0.631840796019901,"rda",0.0874772162800667,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C4",137.4,2.69411764705882,0.0999999999999996,0.031446540880503,0.631840796019901,"gf",0.0336601636251709,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C4",137.4,2.69411764705882,0.0999999999999996,0.031446540880503,0.631840796019901,"gf",0.0336601636251709,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C4",137.4,2.69411764705882,0.0999999999999996,0.031446540880503,0.631840796019901,"env",1.2321,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","C4",137.4,2.69411764705882,0.0999999999999996,0.031446540880503,0.631840796019901,"env",1.2321,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","A2",160.9,2.44528875379939,0.55,0.14745308310992,0.461224489795918,"lea",0.00207720689029909,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","A2",160.9,2.44528875379939,0.55,0.14745308310992,0.461224489795918,"lea",0.00207720689029909,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","A2",160.9,2.44528875379939,0.55,0.14745308310992,0.461224489795918,"rda",0.0874772162800667,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","A2",160.9,2.44528875379939,0.55,0.14745308310992,0.461224489795918,"rda",0.0874772162800667,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","A2",160.9,2.44528875379939,0.55,0.14745308310992,0.461224489795918,"gf",0.0336601636251709,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","A2",160.9,2.44528875379939,0.55,0.14745308310992,0.461224489795918,"gf",0.0336601636251709,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","A2",160.9,2.44528875379939,0.55,0.14745308310992,0.461224489795918,"env",1.2321,2,6,"len",0,0,0.0187955389646408,0.0499498005163899
"TempControl-7psu","KAL","full","KAL_TempControl_7psu","A2",160.9,2.44528875379939,0.55,0.14745308310992,0.461224489795918,"env",1.2321,2,6,"weigh",0,0,0.0410307166185581,0.004282815869235
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","C4",21.3,1.61363636363636,-0.37,-0.544117647058824,0.476190476190476,"lea",0.00489546564716927,2,5,"len",0,0,0,0
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","C4",21.3,1.61363636363636,-0.37,-0.544117647058824,0.476190476190476,"lea",0.00489546564716927,2,5,"weigh",0,0,0,0.220766203157955
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","C4",21.3,1.61363636363636,-0.37,-0.544117647058824,0.476190476190476,"rda",0.333591858219086,2,5,"len",0,0,0,0
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","C4",21.3,1.61363636363636,-0.37,-0.544117647058824,0.476190476190476,"rda",0.333591858219086,2,5,"weigh",0,0,0,0.220766203157955
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","C4",21.3,1.61363636363636,-0.37,-0.544117647058824,0.476190476190476,"gf",0.0325305541759595,2,5,"len",0,0,0,0
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","C4",21.3,1.61363636363636,-0.37,-0.544117647058824,0.476190476190476,"gf",0.0325305541759595,2,5,"weigh",0,0,0,0.220766203157955
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","C4",21.3,1.61363636363636,-0.37,-0.544117647058824,0.476190476190476,"env",1.8042,2,5,"len",0,0,0,0
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","C4",21.3,1.61363636363636,-0.37,-0.544117647058824,0.476190476190476,"env",1.8042,2,5,"weigh",0,0,0,0.220766203157955
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","C2",64.9,4.10759493670886,1.09,1.29761904761905,0.191358024691358,"lea",0.00489546564716927,2,5,"len",0,0,0,0
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","C2",64.9,4.10759493670886,1.09,1.29761904761905,0.191358024691358,"lea",0.00489546564716927,2,5,"weigh",0,0,0,0.220766203157955
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","C2",64.9,4.10759493670886,1.09,1.29761904761905,0.191358024691358,"rda",0.333591858219086,2,5,"len",0,0,0,0
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","C2",64.9,4.10759493670886,1.09,1.29761904761905,0.191358024691358,"rda",0.333591858219086,2,5,"weigh",0,0,0,0.220766203157955
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","C2",64.9,4.10759493670886,1.09,1.29761904761905,0.191358024691358,"gf",0.0325305541759595,2,5,"len",0,0,0,0
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","C2",64.9,4.10759493670886,1.09,1.29761904761905,0.191358024691358,"gf",0.0325305541759595,2,5,"weigh",0,0,0,0.220766203157955
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","C2",64.9,4.10759493670886,1.09,1.29761904761905,0.191358024691358,"env",1.8042,2,5,"len",0,0,0,0
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","C2",64.9,4.10759493670886,1.09,1.29761904761905,0.191358024691358,"env",1.8042,2,5,"weigh",0,0,0,0.220766203157955
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","A2",58.4,3.29943502824859,0.2,0.240963855421687,0.514705882352941,"lea",0.00489546564716927,2,5,"len",0,0,0,0
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","A2",58.4,3.29943502824859,0.2,0.240963855421687,0.514705882352941,"lea",0.00489546564716927,2,5,"weigh",0,0,0,0.220766203157955
"TempControl-7psu","KUR","mll","KUR_TempControl_7psu","A2",58.4,3.29943502824859,0.2,0.240963855421687,0.514705882352941,"rda",0.333591858219086,2,5,"len",0,0,0,0
