"","pop","coast","trt","cc","method","offset","pop_ord","metric","abs_current","abs_future","CF_abs_offset","CF_relative","CF_rel_offset"
"113","HOG","West","TempWarm-16psu","mll","rda_offset",0.730242927373158,3,"surv",0.909090909090909,0.666666666666667,-0.242424242424242,0.733333333333334,-0.266666666666666
"114","HOG","West","TempWarm-16psu","mll","rda_offset",0.730242927373158,3,"len",2.07892664338215,1.64011167493856,-0.43881496844359,0.788922341324322,-0.211077658675678
"115","HOG","West","TempWarm-16psu","mll","gf_offset",0.0848391483017739,3,"weigh",-0.128686115981234,-0.300584734100372,-0.171898618119138,2.33579770287111,1.33579770287111
"116","HOG","West","TempWarm-16psu","mll","gf_offset",0.0848391483017739,3,"surv",0.909090909090909,0.666666666666667,-0.242424242424242,0.733333333333334,-0.266666666666666
"117","HOG","West","TempWarm-16psu","mll","gf_offset",0.0848391483017739,3,"len",2.07892664338215,1.64011167493856,-0.43881496844359,0.788922341324322,-0.211077658675678
"118","HOG","West","TempWarm-16psu","mll","env_dist",5.7683,3,"weigh",-0.128686115981234,-0.300584734100372,-0.171898618119138,2.33579770287111,1.33579770287111
"119","HOG","West","TempWarm-16psu","mll","env_dist",5.7683,3,"surv",0.909090909090909,0.666666666666667,-0.242424242424242,0.733333333333334,-0.266666666666666
"120","HOG","West","TempWarm-16psu","mll","env_dist",5.7683,3,"len",2.07892664338215,1.64011167493856,-0.43881496844359,0.788922341324322,-0.211077658675678
"121","HOG","West","TempWarm-5psu","full","lea_offset",0.0392173680316203,3,"weigh",-0.128686115981234,-0.300584734100372,-0.171898618119138,2.33579770287111,1.33579770287111
"122","HOG","West","TempWarm-5psu","full","lea_offset",0.0392173680316203,3,"surv",0.909090909090909,0.666666666666667,-0.242424242424242,0.733333333333334,-0.266666666666666
"123","HOG","West","TempWarm-5psu","full","lea_offset",0.0392173680316203,3,"len",2.07892664338215,1.64011167493856,-0.43881496844359,0.788922341324322,-0.211077658675678
"124","HOG","West","TempWarm-5psu","full","rda_offset",1.63589650016005,3,"weigh",-0.128686115981234,-0.300584734100372,-0.171898618119138,2.33579770287111,1.33579770287111
"125","HOG","West","TempWarm-5psu","full","rda_offset",1.63589650016005,3,"surv",0.909090909090909,0.666666666666667,-0.242424242424242,0.733333333333334,-0.266666666666666
"126","HOG","West","TempWarm-5psu","full","rda_offset",1.63589650016005,3,"len",2.07892664338215,1.64011167493856,-0.43881496844359,0.788922341324322,-0.211077658675678
"127","HOG","West","TempWarm-5psu","full","gf_offset",0.124558798435792,3,"weigh",-0.128686115981234,-0.300584734100372,-0.171898618119138,2.33579770287111,1.33579770287111
"128","HOG","West","TempWarm-5psu","full","gf_offset",0.124558798435792,3,"surv",0.909090909090909,0.666666666666667,-0.242424242424242,0.733333333333334,-0.266666666666666
"129","HOG","West","TempWarm-5psu","full","gf_offset",0.124558798435792,3,"len",2.07892664338215,1.64011167493856,-0.43881496844359,0.788922341324322,-0.211077658675678
"130","HOG","West","TempWarm-5psu","full","env_dist",6.0562,3,"weigh",-0.128686115981234,-0.300584734100372,-0.171898618119138,2.33579770287111,1.33579770287111
"131","HOG","West","TempWarm-5psu","full","env_dist",6.0562,3,"surv",0.909090909090909,0.666666666666667,-0.242424242424242,0.733333333333334,-0.266666666666666
"132","HOG","West","TempWarm-5psu","full","env_dist",6.0562,3,"len",2.07892664338215,1.64011167493856,-0.43881496844359,0.788922341324322,-0.211077658675678
"133","HOG","West","TempWarm-5psu","mll","lea_offset",0.0480627625037906,3,"weigh",-0.128686115981234,-0.300584734100372,-0.171898618119138,2.33579770287111,1.33579770287111
"134","HOG","West","TempWarm-5psu","mll","lea_offset",0.0480627625037906,3,"surv",0.909090909090909,0.666666666666667,-0.242424242424242,0.733333333333334,-0.266666666666666
"135","HOG","West","TempWarm-5psu","mll","lea_offset",0.0480627625037906,3,"len",2.07892664338215,1.64011167493856,-0.43881496844359,0.788922341324322,-0.211077658675678
"136","HOG","West","TempWarm-5psu","mll","rda_offset",2.02005161272179,3,"weigh",-0.128686115981234,-0.300584734100372,-0.171898618119138,2.33579770287111,1.33579770287111
"137","HOG","West","TempWarm-5psu","mll","rda_offset",2.02005161272179,3,"surv",0.909090909090909,0.666666666666667,-0.242424242424242,0.733333333333334,-0.266666666666666
"138","HOG","West","TempWarm-5psu","mll","rda_offset",2.02005161272179,3,"len",2.07892664338215,1.64011167493856,-0.43881496844359,0.788922341324322,-0.211077658675678
"139","HOG","West","TempWarm-5psu","mll","gf_offset",0.0831672720430263,3,"weigh",-0.128686115981234,-0.300584734100372,-0.171898618119138,2.33579770287111,1.33579770287111
"140","HOG","West","TempWarm-5psu","mll","gf_offset",0.0831672720430263,3,"surv",0.909090909090909,0.666666666666667,-0.242424242424242,0.733333333333334,-0.266666666666666
"141","HOG","West","TempWarm-5psu","mll","gf_offset",0.0831672720430263,3,"len",2.07892664338215,1.64011167493856,-0.43881496844359,0.788922341324322,-0.211077658675678
"142","HOG","West","TempWarm-5psu","mll","env_dist",6.0562,3,"weigh",-0.128686115981234,-0.300584734100372,-0.171898618119138,2.33579770287111,1.33579770287111
"143","HOG","West","TempWarm-5psu","mll","env_dist",6.0562,3,"surv",0.909090909090909,0.666666666666667,-0.242424242424242,0.733333333333334,-0.266666666666666
"144","HOG","West","TempWarm-5psu","mll","env_dist",6.0562,3,"len",2.07892664338215,1.64011167493856,-0.43881496844359,0.788922341324322,-0.211077658675678
"145","HOR","East","TempWarm-16psu","full","lea_offset",0.0365895365187742,7,"weigh",-0.146787972023416,NA,NA,NA,NA
"146","HOR","East","TempWarm-16psu","full","lea_offset",0.0365895365187742,7,"surv",0.5,0,-0.5,0,-1
"147","HOR","East","TempWarm-16psu","full","lea_offset",0.0365895365187742,7,"len",2.06692465232292,NA,NA,NA,NA
"148","HOR","East","TempWarm-16psu","full","rda_offset",2.9616460767793,7,"weigh",-0.146787972023416,NA,NA,NA,NA
"149","HOR","East","TempWarm-16psu","full","rda_offset",2.9616460767793,7,"surv",0.5,0,-0.5,0,-1
"150","HOR","East","TempWarm-16psu","full","rda_offset",2.9616460767793,7,"len",2.06692465232292,NA,NA,NA,NA
"151","HOR","East","TempWarm-16psu","full","gf_offset",0.129374025983507,7,"weigh",-0.146787972023416,NA,NA,NA,NA
"152","HOR","East","TempWarm-16psu","full","gf_offset",0.129374025983507,7,"surv",0.5,0,-0.5,0,-1
"153","HOR","East","TempWarm-16psu","full","gf_offset",0.129374025983507,7,"len",2.06692465232292,NA,NA,NA,NA
"154","HOR","East","TempWarm-16psu","full","env_dist",6.2752,7,"weigh",-0.146787972023416,NA,NA,NA,NA
"155","HOR","East","TempWarm-16psu","full","env_dist",6.2752,7,"surv",0.5,0,-0.5,0,-1
"156","HOR","East","TempWarm-16psu","full","env_dist",6.2752,7,"len",2.06692465232292,NA,NA,NA,NA
"157","HOR","East","TempWarm-16psu","mll","lea_offset",0.043431764767535,7,"weigh",-0.146787972023416,NA,NA,NA,NA
"158","HOR","East","TempWarm-16psu","mll","lea_offset",0.043431764767535,7,"surv",0.5,0,-0.5,0,-1
"159","HOR","East","TempWarm-16psu","mll","lea_offset",0.043431764767535,7,"len",2.06692465232292,NA,NA,NA,NA
"160","HOR","East","TempWarm-16psu","mll","rda_offset",2.17618333976248,7,"weigh",-0.146787972023416,NA,NA,NA,NA
"161","HOR","East","TempWarm-16psu","mll","rda_offset",2.17618333976248,7,"surv",0.5,0,-0.5,0,-1
"162","HOR","East","TempWarm-16psu","mll","rda_offset",2.17618333976248,7,"len",2.06692465232292,NA,NA,NA,NA
"163","HOR","East","TempWarm-16psu","mll","gf_offset",0.0840643264739334,7,"weigh",-0.146787972023416,NA,NA,NA,NA
"164","HOR","East","TempWarm-16psu","mll","gf_offset",0.0840643264739334,7,"surv",0.5,0,-0.5,0,-1
"165","HOR","East","TempWarm-16psu","mll","gf_offset",0.0840643264739334,7,"len",2.06692465232292,NA,NA,NA,NA
"166","HOR","East","TempWarm-16psu","mll","env_dist",6.2752,7,"weigh",-0.146787972023416,NA,NA,NA,NA
"167","HOR","East","TempWarm-16psu","mll","env_dist",6.2752,7,"surv",0.5,0,-0.5,0,-1
"168","HOR","East","TempWarm-16psu","mll","env_dist",6.2752,7,"len",2.06692465232292,NA,NA,NA,NA
"169","HOR","East","TempWarm-5psu","full","lea_offset",0.032825014483351,7,"weigh",-0.146787972023416,NA,NA,NA,NA
