"","coast","pop","mll_no","indv_no","pop_no","site_full","trt","median_temp","max_temp","median_sal","min_sal","cf"
"43","east","BUR",507,"BUR-14","14","Burgsvik","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"44","east","BUR",508,"BUR-16","16","Burgsvik","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"45","east","BUR",509,"BUR-17","17","Burgsvik","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"46","east","BUR",511,"BUR-18","18","Burgsvik","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"47","east","BAD",519,"BAD-03","03","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"48","east","BAD",520,"BAD-06","06","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"49","east","BAD",526,"BAD-16","16","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"50","east","BAD",533,"BAD-17","17","Bödagården","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"51","east","LJU",540,"LJU-01","01","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"52","east","LJU",546,"LJU-08","08","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"53","east","LJU",551,"LJU-17","17","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"54","east","LJU",555,"LJU-20","20","Ljugarn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"55","east","KLI",561,"KLI-07","07","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"56","east","KLI",563,"KLI-02","02","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"57","east","KLI",569,"KLI-06","06","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"58","east","KLI",573,"KLI-18","18","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"59","east","KLI",575,"KLI-17","17","Klintehamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"60","east","HOR",587,"HOR-10","10","Hornsudde","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"61","east","SLI",594,"SLI-04","04","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"62","east","SLI",597,"SLI-02","02","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"63","east","SLI",606,"SLI-05","05","Slite","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"64","east","EKO",615,"EKO-01","01","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"65","east","EKO",624,"EKO-09","09","Ekön","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"66","east","KRA",642,"KRA-04","04","Krampö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"67","east","NYN",649,"NYN-03","03","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"68","east","NYN",659,"NYN-02","02","Nynäshamn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"69","east","GAL",669,"GAL-01","01","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"70","east","GAL",687,"GAL-16","16","Gålö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"71","east","BJO",703,"BJO-01","01","Björkö","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"72","east","RAU",714,"RAU-01","01","Rauma","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"73","east","HAN",744,"HAN-01","01","Hanko","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"74","east","HAN",749,"HAN-11","11","Hanko","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"75","east","HAN",754,"HAN-16","16","Hanko","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"76","east","ING",771,"ING-01","01","Ingå","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"77","east","TAL",785,"TAL-01","01","Tallinn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"78","east","TAL",801,"TAL-12","12","Tallinn","TempControl-7psu",1.08927147454144,1.11126907488913,-0.675021151957254,-0.22268619292084,"current"
"79","west","KIE",2,"KIE-01","01","Kiel","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"80","west","KIE",4,"KIE-03","03","Kiel","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"81","west","KIE",5,"KIE-04","04","Kiel","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"82","west","KIE",7,"KIE-05","05","Kiel","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"83","west","KIE",11,"KIE-09","09","Kiel","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"84","west","KIE",12,"KIE-10","10","Kiel","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"85","west","KIE",14,"KIE-11","11","Kiel","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"86","west","KIE",15,"KIE-12","12","Kiel","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"87","west","KIE",16,"KIE-13","13","Kiel","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"88","west","KIE",20,"KIE-14","14","Kiel","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"89","west","KIE",21,"KIE-18","18","Kiel","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"90","west","KOD",25,"KOD-13","13","Koster donor site","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"91","west","KOD",28,"KOD-16","16","Koster donor site","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"92","west","KOD",29,"KOD-18","18","Koster donor site","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"93","west","KOD",30,"KOD-19","19","Koster donor site","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"94","west","KOD",31,"KOD-20","20","Koster donor site","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"95","west","KOD",33,"KOD-01","01","Koster donor site","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"96","west","KOD",39,"KOD-04","04","Koster donor site","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"97","west","KOD",41,"KOD-10","10","Koster donor site","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"98","west","KOD",42,"KOD-11","11","Koster donor site","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"99","west","KOD",43,"KOD-15","15","Koster donor site","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"100","west","GAS",44,"GAS-01","01","Gåsholmen ","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"101","west","GAS",46,"GAS-02","02","Gåsholmen ","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"102","west","GAS",47,"GAS-04","04","Gåsholmen ","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"103","west","GAS",48,"GAS-05","05","Gåsholmen ","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"104","west","GAS",49,"GAS-06","06","Gåsholmen ","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"105","west","GAS",50,"GAS-07","07","Gåsholmen ","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"106","west","GAS",51,"GAS-08","08","Gåsholmen ","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"107","west","GAS",52,"GAS-09","09","Gåsholmen ","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"108","west","GAS",53,"GAS-10","10","Gåsholmen ","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"109","west","GAS",56,"GAS-11","11","Gåsholmen ","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"110","west","GAS",66,"GAS-20","20","Gåsholmen ","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"111","west","KAV",69,"KAV-01","01","Kämpersvik","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"112","west","KAV",71,"KAV-02","02","Kämpersvik","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"113","west","KAV",72,"KAV-03","03","Kämpersvik","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"114","west","KAV",75,"KAV-04","04","Kämpersvik","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"115","west","KAV",76,"KAV-05","05","Kämpersvik","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"116","west","KAV",77,"KAV-06","06","Kämpersvik","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"117","west","KAV",78,"KAV-07","07","Kämpersvik","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"118","west","KAV",79,"KAV-08","08","Kämpersvik","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"119","west","KAV",84,"KAV-11","11","Kämpersvik","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"120","west","KAV",85,"KAV-14","14","Kämpersvik","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"121","west","KAV",86,"KAV-15","15","Kämpersvik","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"122","west","KAV",87,"KAV-16","16","Kämpersvik","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"123","west","KAV",90,"KAV-17","17","Kämpersvik","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"124","west","VHA",92,"VHA-01","01","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"125","west","VHA",93,"VHA-02","02","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"126","west","VHA",94,"VHA-03","03","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"127","west","VHA",96,"VHA-04","04","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"128","west","VHA",97,"VHA-06","06","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"129","west","VHA",98,"VHA-07","07","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"130","west","VHA",99,"VHA-08","08","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"131","west","VHA",100,"VHA-09","09","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"132","west","VHA",101,"VHA-10","10","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"133","west","VHA",102,"VHA-11","11","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"134","west","VHA",104,"VHA-13","13","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"135","west","VHA",106,"VHA-15","15","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"136","west","VHA",107,"VHA-16","16","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"137","west","VHA",108,"VHA-17","17","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"138","west","VHA",110,"VHA-18","18","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"139","west","VHA",112,"VHA-19","19","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"140","west","VHA",115,"VHA-20","20","Väst Hjältön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"141","west","STE",116,"STE-01","01","Stenungsund","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"142","west","STE",117,"STE-03","03","Stenungsund","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"143","west","STE",118,"STE-04","04","Stenungsund","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"144","west","STE",119,"STE-05","05","Stenungsund","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"145","west","STE",121,"STE-07","07","Stenungsund","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"146","west","STE",122,"STE-09","09","Stenungsund","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"147","west","STE",123,"STE-11","11","Stenungsund","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"148","west","STE",124,"STE-12","12","Stenungsund","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"149","west","STE",126,"STE-14","14","Stenungsund","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"150","west","STE",127,"STE-17","17","Stenungsund","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"151","west","STE",131,"STE-19","19","Stenungsund","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"152","west","STE",132,"STE-20","20","Stenungsund","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"153","west","STE",133,"STE-02","02","Stenungsund","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"154","west","STE",135,"STE-06","06","Stenungsund","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"155","west","STE",136,"STE-08","08","Stenungsund","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"156","west","STE",137,"STE-18","18","Stenungsund","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"157","west","NOV",138,"NOV-01","01","N. Överön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"158","west","NOV",144,"NOV-04","04","N. Överön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"159","west","NOV",146,"NOV-08","08","N. Överön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"160","west","NOV",147,"NOV-06","06","N. Överön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"161","west","NOV",148,"NOV-13","13","N. Överön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"162","west","NOV",149,"NOV-14","14","N. Överön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"163","west","NOV",150,"NOV-15","15","N. Överön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"164","west","NOV",152,"NOV-18","18","N. Överön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"165","west","NOV",153,"NOV-20","20","N. Överön","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"166","west","SBR",154,"SBR-01","01","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"167","west","SBR",157,"SBR-02","02","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"168","west","SBR",159,"SBR-03","03","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"169","west","SBR",160,"SBR-04","04","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"170","west","SBR",161,"SBR-05","05","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"171","west","SBR",162,"SBR-07","07","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"172","west","SBR",163,"SBR-08","08","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"173","west","SBR",164,"SBR-09","09","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"174","west","SBR",165,"SBR-10","10","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"175","west","SBR",166,"SBR-11","11","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"176","west","SBR",167,"SBR-12","12","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"177","west","SBR",168,"SBR-13","13","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"178","west","SBR",169,"SBR-14","14","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"179","west","SBR",170,"SBR-15","15","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"180","west","SBR",171,"SBR-16","16","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"181","west","SBR",172,"SBR-17","17","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"182","west","SBR",173,"SBR-18","18","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"183","west","SBR",174,"SBR-19","19","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"184","west","SBR",175,"SBR-20","20","S. Brännö","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"185","west","GOT",176,"GOT-01","01","Gottskär","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"186","west","GOT",177,"GOT-05","05","Gottskär","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"187","west","GOT",178,"GOT-06","06","Gottskär","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"188","west","GOT",179,"GOT-09","09","Gottskär","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"189","west","GRO",193,"GRO-01","01","Grötvik","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"190","west","GRO",197,"GRO-10","10","Grötvik","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
"191","west","HOG",200,"HOG-01","01","Höganäs","TempControl-21psu",1.08927147454144,1.11126907488913,1.54901983779794,3.43770279472018,"current"
