"","pop","mll_no","indv_no","pop_no","df","order","median_temp","max_temp","median_sal","min_sal"
"458","BAD",533,"BAD-17","17","seascape",458,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"459","BAD",533,"BAD-17","17","seascape",459,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"460","BAD",533,"BAD-17","17","seascape",460,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"461","BAD",533,"BAD-17","17","seascape",461,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"462","BAD",533,"BAD-17","17","seascape",462,-0.367918645054933,-0.275737328502471,-0.743423992570277,-0.507667850146463
"463","LJU",540,"LJU-01","01","seascape",463,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"464","LJU",540,"LJU-01","01","seascape",464,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"465","LJU",540,"LJU-01","01","seascape",465,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"466","LJU",540,"LJU-01","01","seascape",466,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"467","LJU",540,"LJU-01","01","seascape",467,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"468","LJU",540,"LJU-01","01","seascape",468,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"469","LJU",546,"LJU-08","08","seascape",469,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"470","LJU",546,"LJU-08","08","seascape",470,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"471","LJU",546,"LJU-08","08","seascape",471,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"472","LJU",546,"LJU-08","08","seascape",472,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"473","LJU",546,"LJU-08","08","seascape",473,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"474","LJU",546,"LJU-08","08","seascape",474,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"475","LJU",546,"LJU-08","08","seascape",475,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"476","LJU",546,"LJU-08","08","seascape",476,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"477","LJU",546,"LJU-08","08","seascape",477,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"478","LJU",551,"LJU-17","17","seascape",478,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"479","LJU",555,"LJU-20","20","seascape",479,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"480","KLI",561,"KLI-08","08","seascape",481,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"481","KLI",561,"KLI-08","08","seascape",482,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"482","KLI",561,"KLI-08","08","seascape",485,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"483","KLI",561,"KLI-08","08","seascape",486,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"484","KLI",561,"KLI-08","08","seascape",483,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"485","KLI",561,"KLI-08","08","seascape",484,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"486","KLI",561,"KLI-08","08","seascape",480,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"487","KLI",563,"KLI-02","02","seascape",493,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"488","KLI",563,"KLI-02","02","seascape",489,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"489","KLI",563,"KLI-02","02","seascape",490,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"490","KLI",563,"KLI-02","02","seascape",487,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"491","KLI",563,"KLI-02","02","seascape",488,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"492","KLI",563,"KLI-02","02","seascape",491,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"493","KLI",563,"KLI-02","02","seascape",492,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"494","KLI",569,"KLI-06","06","seascape",494,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"495","KLI",573,"KLI-18","18","seascape",495,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"496","KLI",573,"KLI-18","18","seascape",496,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"497","KLI",575,"KLI-17","17","seascape",498,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"498","KLI",575,"KLI-17","17","seascape",497,-0.367918645054933,0.362142528168817,-0.743423992570277,-0.507667850146463
"499","HOR",587,"HOR-10","10","seascape",499,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"500","HOR",587,"HOR-10","10","seascape",500,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"501","HOR",587,"HOR-10","10","seascape",501,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"502","HOR",587,"HOR-10","10","seascape",502,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"503","HOR",587,"HOR-10","10","seascape",503,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"504","HOR",587,"HOR-10","10","seascape",504,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"505","HOR",587,"HOR-10","10","seascape",505,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"506","HOR",587,"HOR-10","10","seascape",506,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"507","HOR",587,"HOR-10","10","seascape",507,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"508","HOR",587,"HOR-10","10","seascape",508,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"509","HOR",587,"HOR-10","10","seascape",509,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"510","HOR",587,"HOR-10","10","seascape",510,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"511","HOR",587,"HOR-10","10","seascape",511,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"512","HOR",587,"HOR-10","10","seascape",512,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"513","HOR",587,"HOR-10","10","seascape",513,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"514","HOR",587,"HOR-10","10","seascape",514,-0.919321172728561,-0.275737328502471,-0.743423992570277,-0.507667850146463
"515","SLI",594,"SLI-04","04","seascape",515,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"516","SLI",597,"SLI-02","02","seascape",528,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"517","SLI",597,"SLI-02","02","seascape",516,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"518","SLI",597,"SLI-02","02","seascape",517,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"519","SLI",597,"SLI-02","02","seascape",518,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"520","SLI",597,"SLI-02","02","seascape",519,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"521","SLI",597,"SLI-02","02","seascape",520,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"522","SLI",597,"SLI-02","02","seascape",521,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"523","SLI",597,"SLI-02","02","seascape",522,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"524","SLI",597,"SLI-02","02","seascape",523,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"525","SLI",597,"SLI-02","02","seascape",524,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"526","SLI",597,"SLI-02","02","seascape",525,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"527","SLI",597,"SLI-02","02","seascape",526,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"528","SLI",597,"SLI-02","02","seascape",527,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"529","SLI",597,"SLI-02","02","seascape",532,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"530","SLI",597,"SLI-02","02","seascape",529,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"531","SLI",597,"SLI-02","02","seascape",530,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"532","SLI",597,"SLI-02","02","seascape",531,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"533","SLI",606,"SLI-05","05","seascape",533,-0.643619908891747,0.0432025998331731,-0.743423992570277,-0.507667850146463
"534","EKO",615,"EKO-01","01","seascape",534,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"535","EKO",615,"EKO-01","01","seascape",535,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"536","EKO",615,"EKO-01","01","seascape",536,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"537","EKO",615,"EKO-01","01","seascape",537,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"538","EKO",615,"EKO-01","01","seascape",538,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"539","EKO",615,"EKO-01","01","seascape",539,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"540","EKO",615,"EKO-01","01","seascape",540,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"541","EKO",615,"EKO-01","01","seascape",541,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"542","EKO",615,"EKO-01","01","seascape",542,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"543","EKO",615,"EKO-01","01","seascape",543,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"544","EKO",615,"EKO-01","01","seascape",544,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"545","EKO",615,"EKO-01","01","seascape",545,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"546","EKO",615,"EKO-01","01","seascape",546,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"547","EKO",615,"EKO-01","01","seascape",547,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"548","EKO",615,"EKO-01","01","seascape",548,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"549","EKO",615,"EKO-01","01","seascape",549,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"550","EKO",615,"EKO-01","01","seascape",550,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"551","EKO",615,"EKO-01","01","seascape",551,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"552","EKO",615,"EKO-01","01","seascape",552,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"553","EKO",624,"EKO-09","09","seascape",553,-1.746424964239,-0.275737328502471,-0.743423992570277,-0.507667850146463
"554","KRA",642,"KRA-04","04","seascape",554,-1.47072370040219,-0.275737328502471,-0.743423992570277,-0.723383693744745
"555","KRA",642,"KRA-04","04","seascape",555,-1.47072370040219,-0.275737328502471,-0.743423992570277,-0.723383693744745
"556","KRA",642,"KRA-04","04","seascape",556,-1.47072370040219,-0.275737328502471,-0.743423992570277,-0.723383693744745
"557","KRA",642,"KRA-04","04","seascape",557,-1.47072370040219,-0.275737328502471,-0.743423992570277,-0.723383693744745
"558","KRA",642,"KRA-04","04","seascape",558,-1.47072370040219,-0.275737328502471,-0.743423992570277,-0.723383693744745
"559","KRA",642,"KRA-04","04","seascape",559,-1.47072370040219,-0.275737328502471,-0.743423992570277,-0.723383693744745
"560","KRA",642,"KRA-04","04","seascape",560,-1.47072370040219,-0.275737328502471,-0.743423992570277,-0.723383693744745
"561","KRA",642,"KRA-04","04","seascape",561,-1.47072370040219,-0.275737328502471,-0.743423992570277,-0.723383693744745
"562","KRA",642,"KRA-04","04","seascape",562,-1.47072370040219,-0.275737328502471,-0.743423992570277,-0.723383693744745
"563","NYN",649,"NYN-03","03","seascape",563,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"564","NYN",659,"NYN-02","02","seascape",576,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"565","NYN",659,"NYN-02","02","seascape",564,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"566","NYN",659,"NYN-02","02","seascape",565,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"567","NYN",659,"NYN-02","02","seascape",566,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"568","NYN",659,"NYN-02","02","seascape",567,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"569","NYN",659,"NYN-02","02","seascape",568,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"570","NYN",659,"NYN-02","02","seascape",569,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"571","NYN",659,"NYN-02","02","seascape",570,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"572","NYN",659,"NYN-02","02","seascape",571,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"573","NYN",659,"NYN-02","02","seascape",572,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"574","NYN",659,"NYN-02","02","seascape",573,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"575","NYN",659,"NYN-02","02","seascape",574,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"576","NYN",659,"NYN-02","02","seascape",575,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"577","NYN",659,"NYN-02","02","seascape",577,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"578","NYN",659,"NYN-02","02","seascape",578,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"579","NYN",659,"NYN-02","02","seascape",579,-2.02212622807582,-0.275737328502471,-0.743423992570277,-0.723383693744745
"580","GAL",669,"GAL-01","01","seascape",580,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"581","GAL",669,"GAL-01","01","seascape",581,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"582","GAL",669,"GAL-01","01","seascape",582,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"583","GAL",669,"GAL-01","01","seascape",583,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"584","GAL",669,"GAL-01","01","seascape",584,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"585","GAL",669,"GAL-01","01","seascape",585,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"586","GAL",669,"GAL-01","01","seascape",586,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"587","GAL",669,"GAL-01","01","seascape",587,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"588","GAL",669,"GAL-01","01","seascape",588,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"589","GAL",669,"GAL-01","01","seascape",589,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"590","GAL",669,"GAL-01","01","seascape",590,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"591","GAL",669,"GAL-01","01","seascape",591,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"592","GAL",669,"GAL-01","01","seascape",592,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"593","GAL",669,"GAL-01","01","seascape",593,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"594","GAL",669,"GAL-01","01","seascape",594,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"595","GAL",687,"GAL-16","16","seascape",595,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"596","GAL",687,"GAL-16","16","seascape",596,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"597","GAL",687,"GAL-16","16","seascape",597,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"598","GAL",687,"GAL-16","16","seascape",598,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"599","GAL",687,"GAL-16","16","seascape",599,0.183483882618695,-0.275737328502471,-0.899126177972291,-0.723383693744745
"600","BJO",703,"BJO-01","01","seascape",600,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"601","BJO",703,"BJO-01","01","seascape",601,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"602","BJO",703,"BJO-01","01","seascape",602,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"603","BJO",703,"BJO-01","01","seascape",603,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"604","BJO",703,"BJO-01","01","seascape",604,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"605","BJO",703,"BJO-01","01","seascape",605,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"606","BJO",703,"BJO-01","01","seascape",606,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"607","BJO",703,"BJO-01","01","seascape",607,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"608","BJO",703,"BJO-01","01","seascape",608,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"609","BJO",703,"BJO-01","01","seascape",609,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"610","BJO",703,"BJO-01","01","seascape",610,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"611","BJO",703,"BJO-01","01","seascape",611,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"612","BJO",703,"BJO-01","01","seascape",612,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"613","BJO",703,"BJO-01","01","seascape",613,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"614","BJO",703,"BJO-01","01","seascape",614,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"615","BJO",703,"BJO-01","01","seascape",615,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"616","BJO",703,"BJO-01","01","seascape",616,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"617","BJO",703,"BJO-01","01","seascape",617,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"618","BJO",703,"BJO-01","01","seascape",618,-0.643619908891747,-0.913617185173758,-1.05482836337431,-0.939099537343026
"619","RAU",714,"RAU-01","01","seascape",619,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"620","RAU",714,"RAU-01","01","seascape",620,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"621","RAU",714,"RAU-01","01","seascape",621,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"622","RAU",714,"RAU-01","01","seascape",622,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"623","RAU",714,"RAU-01","01","seascape",623,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"624","RAU",714,"RAU-01","01","seascape",624,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"625","RAU",714,"RAU-01","01","seascape",625,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"626","RAU",714,"RAU-01","01","seascape",626,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"627","RAU",714,"RAU-01","01","seascape",627,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"628","RAU",714,"RAU-01","01","seascape",628,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"629","RAU",714,"RAU-01","01","seascape",629,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"630","RAU",714,"RAU-01","01","seascape",630,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"631","RAU",714,"RAU-01","01","seascape",631,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"632","RAU",714,"RAU-01","01","seascape",632,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"633","RAU",714,"RAU-01","01","seascape",633,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"634","RAU",714,"RAU-01","01","seascape",634,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"635","RAU",714,"RAU-01","01","seascape",635,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"636","RAU",714,"RAU-01","01","seascape",636,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"637","RAU",714,"RAU-01","01","seascape",637,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"638","RAU",714,"RAU-01","01","seascape",638,-0.643619908891747,-0.594677256838114,-1.05482836337431,-0.723383693744745
"639","HAN",744,"HAN-01","01","seascape",639,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"640","HAN",744,"HAN-01","01","seascape",640,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"641","HAN",744,"HAN-01","01","seascape",641,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"642","HAN",744,"HAN-01","01","seascape",642,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"643","HAN",744,"HAN-01","01","seascape",643,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"644","HAN",744,"HAN-01","01","seascape",644,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"645","HAN",744,"HAN-01","01","seascape",645,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"646","HAN",744,"HAN-01","01","seascape",646,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"647","HAN",744,"HAN-01","01","seascape",647,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"648","HAN",744,"HAN-01","01","seascape",648,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"649","HAN",749,"HAN-11","11","seascape",649,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"650","HAN",749,"HAN-11","11","seascape",650,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"651","HAN",749,"HAN-11","11","seascape",651,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"652","HAN",749,"HAN-11","11","seascape",652,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"653","HAN",754,"HAN-16","16","seascape",653,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"654","HAN",754,"HAN-16","16","seascape",654,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"655","HAN",754,"HAN-16","16","seascape",655,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"656","HAN",754,"HAN-16","16","seascape",656,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"657","HAN",754,"HAN-16","16","seascape",657,-0.919321172728561,-0.275737328502471,-0.899126177972291,-0.939099537343026
"658","ING",771,"ING-01","01","seascape",658,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"659","ING",771,"ING-01","01","seascape",659,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"660","ING",771,"ING-01","01","seascape",660,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"661","ING",771,"ING-01","01","seascape",661,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"662","ING",771,"ING-01","01","seascape",662,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"663","ING",771,"ING-01","01","seascape",663,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"664","ING",771,"ING-01","01","seascape",664,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"665","ING",771,"ING-01","01","seascape",665,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"666","ING",771,"ING-01","01","seascape",666,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"667","ING",771,"ING-01","01","seascape",667,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"668","ING",771,"ING-01","01","seascape",668,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"669","ING",771,"ING-01","01","seascape",669,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"670","ING",771,"ING-01","01","seascape",670,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"671","ING",771,"ING-01","01","seascape",671,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"672","ING",771,"ING-01","01","seascape",672,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"673","ING",771,"ING-01","01","seascape",673,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"674","ING",771,"ING-01","01","seascape",674,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"675","ING",771,"ING-01","01","seascape",675,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"676","ING",771,"ING-01","01","seascape",676,-0.643619908891747,-0.275737328502471,-0.899126177972291,-0.939099537343026
"677","TAL",785,"TAL-01","01","seascape",677,-0.367918645054933,-0.275737328502471,-0.899126177972291,-0.939099537343026
"678","TAL",785,"TAL-01","01","seascape",678,-0.367918645054933,-0.275737328502471,-0.899126177972291,-0.939099537343026
"679","TAL",785,"TAL-01","01","seascape",679,-0.367918645054933,-0.275737328502471,-0.899126177972291,-0.939099537343026
"680","TAL",785,"TAL-01","01","seascape",680,-0.367918645054933,-0.275737328502471,-0.899126177972291,-0.939099537343026
"681","TAL",785,"TAL-01","01","seascape",681,-0.367918645054933,-0.275737328502471,-0.899126177972291,-0.939099537343026
"682","TAL",785,"TAL-01","01","seascape",682,-0.367918645054933,-0.275737328502471,-0.899126177972291,-0.939099537343026
"683","TAL",785,"TAL-01","01","seascape",683,-0.367918645054933,-0.275737328502471,-0.899126177972291,-0.939099537343026
"684","TAL",785,"TAL-01","01","seascape",684,-0.367918645054933,-0.275737328502471,-0.899126177972291,-0.939099537343026
"685","TAL",785,"TAL-01","01","seascape",685,-0.367918645054933,-0.275737328502471,-0.899126177972291,-0.939099537343026
"686","TAL",785,"TAL-01","01","seascape",686,-0.367918645054933,-0.275737328502471,-0.899126177972291,-0.939099537343026
"687","TAL",785,"TAL-01","01","seascape",687,-0.367918645054933,-0.275737328502471,-0.899126177972291,-0.939099537343026
"688","TAL",785,"TAL-01","01","seascape",688,-0.367918645054933,-0.275737328502471,-0.899126177972291,-0.939099537343026
"689","TAL",785,"TAL-01","01","seascape",689,-0.367918645054933,-0.275737328502471,-0.899126177972291,-0.939099537343026
"690","TAL",801,"TAL-12","12","seascape",690,-0.367918645054933,-0.275737328502471,-0.899126177972291,-0.939099537343026
"691","TAL",801,"TAL-12","12","seascape",691,-0.367918645054933,-0.275737328502471,-0.899126177972291,-0.939099537343026
