"","pop","trt","tank_ID","bagnum_text","median_temp","max_temp","median_sal","min_sal"
"255","KAL","TempWarm-5psu","B4",255,4.4974834340039,7.96015735745194,-0.961691368107586,-0.67518072622255
"256","HOR","TempWarm-5psu","B4",256,4.4974834340039,7.96015735745194,-0.944947634466427,-0.637018337349101
"257","KUR","TempControl-21psu","C1",257,1.8496583718604,2.23210783167366,1.71730601447783,5.39263910465576
"258","BJO","TempControl-21psu","C1",258,1.8496583718604,2.23210783167366,1.71730601447783,5.4308014935292
"259","KAL","TempControl-21psu","C1",259,1.8496583718604,2.23210783167366,1.72567788129841,5.4308014935292
"260","HOR","TempControl-21psu","C1",260,1.8496583718604,2.23210783167366,1.73404974811899,5.46896388240265
"261","VIK","TempControl-21psu","C1",261,1.8496583718604,2.23210783167366,1.75079348176015,5.5071262712761
"262","BAR","TempControl-21psu","C1",262,1.8496583718604,2.23210783167366,1.73404974811899,5.46896388240265
"263","VAT","TempControl-21psu","C1",263,1.8496583718604,2.23210783167366,1.75079348176015,5.5071262712761
"264","HOG","TempControl-21psu","C1",264,1.8496583718604,2.23210783167366,1.72567788129841,5.4308014935292
"265","VIK","TempControl-7psu","C1",265,1.8496583718604,2.23210783167366,-0.593329228002091,0.164391828993317
"266","VAT","TempControl-7psu","C1",266,1.8496583718604,2.23210783167366,-0.593329228002091,0.164391828993317
"267","BJO","TempControl-7psu","C1",267,1.8496583718604,2.23210783167366,-0.61007296164325,0.126229440119868
"268","BAR","TempControl-7psu","C1",268,1.8496583718604,2.23210783167366,-0.61007296164325,0.126229440119868
"269","HOG","TempControl-7psu","C1",269,1.8496583718604,2.23210783167366,-0.61007296164325,0.0880670512464196
"270","HOR","TempControl-7psu","C1",270,1.8496583718604,2.23210783167366,-0.61007296164325,0.126229440119868
"271","KUR","TempControl-7psu","C1",271,1.8496583718604,2.23210783167366,-0.61007296164325,0.126229440119868
"272","KAL","TempControl-7psu","C1",272,1.8496583718604,2.23210783167366,-0.618444828463829,0.0880670512464196
"273","VAT","TempControl-21psu","C1",273,1.8496583718604,2.23210783167366,1.76753721540131,5.54528866014955
"274","HOG","TempControl-21psu","C1",274,1.8496583718604,2.23210783167366,1.74242161493957,5.46896388240265
"275","HOR","TempControl-21psu","C1",275,1.8496583718604,2.23210783167366,1.75079348176015,5.46896388240265
"276","BAR","TempControl-21psu","C1",276,1.8496583718604,2.23210783167366,1.75079348176015,5.5071262712761
"277","BJO","TempControl-21psu","C1",277,1.8496583718604,2.23210783167366,1.71730601447783,5.4308014935292
"278","KUR","TempControl-21psu","C1",278,1.8496583718604,2.23210783167366,1.74242161493957,5.46896388240265
"279","KAL","TempControl-21psu","C1",279,1.8496583718604,2.23210783167366,1.73404974811899,5.4308014935292
"280","VIK","TempControl-21psu","C1",280,1.8496583718604,2.23210783167366,1.75079348176015,5.4308014935292
"281","KUR","TempControl-7psu","C1",281,1.8496583718604,2.23210783167366,-0.61007296164325,0.126229440119868
"282","KAL","TempControl-7psu","C1",282,1.8496583718604,2.23210783167366,-0.61007296164325,0.126229440119868
"283","VIK","TempControl-7psu","C1",283,1.8496583718604,2.23210783167366,-0.593329228002091,0.164391828993317
"284","HOG","TempControl-7psu","C1",284,1.8496583718604,2.23210783167366,-0.61007296164325,0.126229440119868
"285","BJO","TempControl-7psu","C1",285,1.8496583718604,2.23210783167366,-0.618444828463829,0.0880670512464196
"286","VAT","TempControl-7psu","C1",286,1.8496583718604,2.23210783167366,-0.61007296164325,0.126229440119868
"287","HOR","TempControl-7psu","C1",287,1.8496583718604,2.23210783167366,-0.626816695284408,0.0880670512464196
"288","BAR","TempControl-7psu","C1",288,1.8496583718604,2.23210783167366,-0.61007296164325,0.126229440119868
"289","BJO","TempControl-21psu","C2",289,1.80828610526441,3.2166163439168,1.78428094904247,5.54528866014955
"290","HOG","TempControl-21psu","C2",290,1.80828610526441,3.2166163439168,1.78428094904247,5.583451049023
"291","BAR","TempControl-21psu","C2",291,1.80828610526441,3.2166163439168,1.78428094904247,5.54528866014955
"292","KUR","TempControl-21psu","C2",292,1.80828610526441,3.2166163439168,1.78428094904247,5.583451049023
"293","HOR","TempControl-21psu","C2",293,1.80828610526441,3.2166163439168,1.73404974811899,5.46896388240265
"294","VIK","TempControl-21psu","C2",294,1.80828610526441,3.2166163439168,1.78428094904247,5.583451049023
"295","VAT","TempControl-21psu","C2",295,1.80828610526441,3.2166163439168,1.78428094904247,5.583451049023
"296","KAL","TempControl-21psu","C2",296,1.80828610526441,3.2166163439168,1.76753721540131,5.54528866014955
"297","VIK","TempControl-7psu","C2",297,1.80828610526441,3.2166163439168,-0.593329228002091,0.164391828993317
"298","HOG","TempControl-7psu","C2",298,1.80828610526441,3.2166163439168,-0.61007296164325,0.126229440119868
"299","HOR","TempControl-7psu","C2",299,1.80828610526441,3.2166163439168,-0.626816695284408,0.0499046623729712
"300","BJO","TempControl-7psu","C2",300,1.80828610526441,3.2166163439168,-0.61007296164325,0.126229440119868
"301","BAR","TempControl-7psu","C2",301,1.80828610526441,3.2166163439168,-0.61007296164325,0.126229440119868
"302","VAT","TempControl-7psu","C2",302,1.80828610526441,3.2166163439168,-0.61007296164325,0.126229440119868
"303","KUR","TempControl-7psu","C2",303,1.80828610526441,3.2166163439168,-0.626816695284408,0.0880670512464196
"304","KAL","TempControl-7psu","C2",304,1.80828610526441,3.2166163439168,-0.626816695284408,0.0880670512464196
"305","VIK","TempControl-21psu","C2",305,1.80828610526441,3.2166163439168,1.78428094904247,4.82020327155403
"306","BJO","TempControl-21psu","C2",306,1.80828610526441,3.2166163439168,1.77590908222189,5.54528866014955
"307","HOG","TempControl-21psu","C2",307,1.80828610526441,3.2166163439168,1.76753721540131,5.54528866014955
"308","BAR","TempControl-21psu","C2",308,1.80828610526441,3.2166163439168,1.78428094904247,5.54528866014955
"309","VAT","TempControl-21psu","C2",309,1.80828610526441,3.2166163439168,1.78428094904247,5.583451049023
"310","KAL","TempControl-21psu","C2",310,1.80828610526441,3.2166163439168,1.75079348176015,5.5071262712761
"311","KUR","TempControl-21psu","C2",311,1.80828610526441,3.2166163439168,1.75079348176015,5.5071262712761
"312","HOR","TempControl-21psu","C2",312,1.80828610526441,3.2166163439168,1.76753721540131,5.54528866014955
"313","VAT","TempControl-7psu","C2",313,1.80828610526441,3.2166163439168,-0.61007296164325,0.126229440119868
"314","KAL","TempControl-7psu","C2",314,1.80828610526441,3.2166163439168,-0.626816695284408,0.0880670512464196
"315","KUR","TempControl-7psu","C2",315,1.80828610526441,3.2166163439168,-0.61007296164325,0.0880670512464196
"316","BJO","TempControl-7psu","C2",316,1.80828610526441,3.2166163439168,-0.61007296164325,0.126229440119868
"317","VIK","TempControl-7psu","C2",317,1.80828610526441,3.2166163439168,-0.593329228002091,0.164391828993317
"318","HOG","TempControl-7psu","C2",318,1.80828610526441,3.2166163439168,-0.593329228002091,0.164391828993317
"319","HOR","TempControl-7psu","C2",319,1.80828610526441,3.2166163439168,-0.61007296164325,0.126229440119868
"320","BAR","TempControl-7psu","C2",320,1.80828610526441,3.2166163439168,-0.61007296164325,0.126229440119868
"321","VIK","TempControl-21psu","C3",321,1.8289722385624,0.397341967947808,1.77590908222189,5.54528866014955
"322","VAT","TempControl-21psu","C3",322,1.8289722385624,0.397341967947808,1.77590908222189,5.54528866014955
"323","BJO","TempControl-21psu","C3",323,1.8289722385624,0.397341967947808,1.75079348176015,5.46896388240265
"324","KAL","TempControl-21psu","C3",324,1.8289722385624,0.397341967947808,1.75079348176015,5.5071262712761
"325","BAR","TempControl-21psu","C3",325,1.8289722385624,0.397341967947808,1.75916534858073,5.5071262712761
"326","HOG","TempControl-21psu","C3",326,1.8289722385624,0.397341967947808,1.75079348176015,5.5071262712761
"327","KUR","TempControl-21psu","C3",327,1.8289722385624,0.397341967947808,1.74242161493957,5.46896388240265
"328","HOR","TempControl-21psu","C3",328,1.8289722385624,0.397341967947808,1.73404974811899,5.46896388240265
"329","BAR","TempControl-7psu","C3",329,1.8289722385624,0.397341967947808,-0.61007296164325,0.126229440119868
"330","HOG","TempControl-7psu","C3",330,1.8289722385624,0.397341967947808,-0.61007296164325,0.126229440119868
"331","VIK","TempControl-7psu","C3",331,1.8289722385624,0.397341967947808,-0.593329228002091,0.164391828993317
"332","VAT","TempControl-7psu","C3",332,1.8289722385624,0.397341967947808,-0.60170109482267,0.126229440119868
"333","KUR","TempControl-7psu","C3",333,1.8289722385624,0.397341967947808,-0.61007296164325,0.126229440119868
"334","BJO","TempControl-7psu","C3",334,1.8289722385624,0.397341967947808,-0.61007296164325,0.126229440119868
"335","KAL","TempControl-7psu","C3",335,1.8289722385624,0.397341967947808,-0.626816695284408,0.0499046623729712
"336","HOR","TempControl-7psu","C3",336,1.8289722385624,0.397341967947808,-0.61007296164325,0.126229440119868
"337","KAL","TempControl-21psu","C3",337,1.8289722385624,0.397341967947808,1.74242161493957,5.46896388240265
"338","HOG","TempControl-21psu","C3",338,1.8289722385624,0.397341967947808,1.75916534858073,5.5071262712761
"339","BAR","TempControl-21psu","C3",339,1.8289722385624,0.397341967947808,1.75079348176015,5.46896388240265
"340","VIK","TempControl-21psu","C3",340,1.8289722385624,0.397341967947808,1.75916534858073,5.5071262712761
"341","HOR","TempControl-21psu","C3",341,1.8289722385624,0.397341967947808,1.75079348176015,5.5071262712761
"342","BJO","TempControl-21psu","C3",342,1.8289722385624,0.397341967947808,1.74242161493957,5.46896388240265
"343","VAT","TempControl-21psu","C3",343,1.8289722385624,0.397341967947808,1.77590908222189,5.54528866014955
"344","KUR","TempControl-21psu","C3",344,1.8289722385624,0.397341967947808,1.73404974811899,5.31631432690886
"345","KUR","TempControl-7psu","C3",345,1.8289722385624,0.397341967947808,-0.626816695284408,0.0880670512464196
"346","BJO","TempControl-7psu","C3",346,1.8289722385624,0.397341967947808,-0.626816695284408,0.0880670512464196
"347","HOG","TempControl-7psu","C3",347,1.8289722385624,0.397341967947808,-0.61007296164325,0.126229440119868
"348","BAR","TempControl-7psu","C3",348,1.8289722385624,0.397341967947808,-0.626816695284408,0.0880670512464196
"349","HOR","TempControl-7psu","C3",349,1.8289722385624,0.397341967947808,-0.61007296164325,0.126229440119868
"350","KAL","TempControl-7psu","C3",350,1.8289722385624,0.397341967947808,-0.626816695284408,0.0880670512464196
"351","VAT","TempControl-7psu","C3",351,1.8289722385624,0.397341967947808,-0.61007296164325,0.126229440119868
"352","VIK","TempControl-7psu","C3",352,1.8289722385624,0.397341967947808,-0.61007296164325,0.126229440119868
"353","KAL","TempControl-21psu","C4",353,1.8496583718604,3.39561789159738,1.78428094904247,5.583451049023
"354","BJO","TempControl-21psu","C4",354,1.8496583718604,3.39561789159738,1.76753721540131,5.16366477141506
"355","HOR","TempControl-21psu","C4",355,1.8496583718604,3.39561789159738,1.78428094904247,5.20182716028851
"356","VIK","TempControl-21psu","C4",356,1.8496583718604,3.39561789159738,1.80102468268363,5.23998954916196
"357","HOG","TempControl-21psu","C4",357,1.8496583718604,3.39561789159738,1.78428094904247,5.20182716028851
"358","BAR","TempControl-21psu","C4",358,1.8496583718604,3.39561789159738,1.76753721540131,5.20182716028851
"359","VAT","TempControl-21psu","C4",359,1.8496583718604,3.39561789159738,1.76753721540131,5.20182716028851
"360","KUR","TempControl-21psu","C4",360,1.8496583718604,3.39561789159738,1.76753721540131,4.70571610493368
"361","VAT","TempControl-7psu","C4",361,1.8496583718604,3.39561789159738,-0.618444828463829,0.0880670512464196
"362","KAL","TempControl-7psu","C4",362,1.8496583718604,3.39561789159738,-0.626816695284408,0.0499046623729712
"363","KUR","TempControl-7psu","C4",363,1.8496583718604,3.39561789159738,-0.593329228002091,0.0880670512464196
"364","HOG","TempControl-7psu","C4",364,1.8496583718604,3.39561789159738,-0.60170109482267,0.0880670512464196
"365","BAR","TempControl-7psu","C4",365,1.8496583718604,3.39561789159738,-0.626816695284408,0.0880670512464196
"366","BJO","TempControl-7psu","C4",366,1.8496583718604,3.39561789159738,-0.61007296164325,0.126229440119868
"367","VIK","TempControl-7psu","C4",367,1.8496583718604,3.39561789159738,-0.61007296164325,0.126229440119868
"368","HOR","TempControl-7psu","C4",368,1.8496583718604,3.39561789159738,-0.626816695284408,0.0880670512464196
"369","VIK","TempControl-21psu","C4",369,1.8496583718604,3.39561789159738,1.77590908222189,5.23998954916196
"370","HOR","TempControl-21psu","C4",370,1.8496583718604,3.39561789159738,1.77590908222189,5.20182716028851
"371","BJO","TempControl-21psu","C4",371,1.8496583718604,3.39561789159738,1.79265281586305,5.583451049023
"372","HOG","TempControl-21psu","C4",372,1.8496583718604,3.39561789159738,1.78428094904247,5.5071262712761
"373","VAT","TempControl-21psu","C4",373,1.8496583718604,3.39561789159738,1.78428094904247,5.23998954916196
"374","KAL","TempControl-21psu","C4",374,1.8496583718604,3.39561789159738,1.76753721540131,5.16366477141506
"375","KUR","TempControl-21psu","C4",375,1.8496583718604,3.39561789159738,1.75916534858073,5.46896388240265
"376","BAR","TempControl-21psu","C4",376,1.8496583718604,3.39561789159738,1.76753721540131,5.54528866014955
"377","HOG","TempControl-7psu","C4",377,1.8496583718604,3.39561789159738,-0.584957361181511,0.164391828993317
"378","VAT","TempControl-7psu","C4",378,1.8496583718604,3.39561789159738,-0.576585494360932,0.164391828993317
"379","BAR","TempControl-7psu","C4",379,1.8496583718604,3.39561789159738,-0.61007296164325,0.126229440119868
"380","KAL","TempControl-7psu","C4",380,1.8496583718604,3.39561789159738,-0.626816695284408,0.0880670512464196
"381","HOR","TempControl-7psu","C4",381,1.8496583718604,3.39561789159738,-0.593329228002091,0.164391828993317
"382","KUR","TempControl-7psu","C4",382,1.8496583718604,3.39561789159738,-0.593329228002091,0.164391828993317
"383","VIK","TempControl-7psu","C4",383,1.8496583718604,3.39561789159738,-0.618444828463829,0.0880670512464196
"384","BJO","TempControl-7psu","C4",384,1.8496583718604,3.39561789159738,-0.61007296164325,0.126229440119868
