"","pop","trt","tank_ID","bagnum_text","median_temp","max_temp","median_sal","min_sal"
"139","KUR","TempWarm-5psu","B1",139,4.81782873967078,8.79251449874732,-0.927522979882022,-0.609201506245684
"140","HOR","TempWarm-5psu","B1",140,4.81782873967078,8.79251449874732,-0.944054815358343,-0.647656086374149
"141","BJO","TempWarm-5psu","B1",141,4.81782873967078,8.79251449874732,-0.927522979882022,-0.609201506245684
"142","VAT","TempWarm-5psu","B1",142,4.81782873967078,8.79251449874732,-0.910991144405701,-0.570746926117219
"143","VIK","TempWarm-5psu","B1",143,4.81782873967078,8.79251449874732,-0.886193391191219,-0.532292345988754
"144","HOG","TempWarm-5psu","B1",144,4.81782873967078,8.79251449874732,-0.927522979882022,-0.609201506245684
"145","BJO","TempWarm-16psu","B1",145,4.81782873967078,8.79251449874732,0.924042593465955,3.65925688801394
"146","VIK","TempWarm-16psu","B1",146,4.81782873967078,8.79251449874732,0.899244840251472,3.58234772775701
"147","KUR","TempWarm-16psu","B1",147,4.81782873967078,8.79251449874732,0.849649333822509,3.50543856750008
"148","KAL","TempWarm-16psu","B1",148,4.81782873967078,8.79251449874732,0.841383416084348,3.50543856750008
"149","BAR","TempWarm-16psu","B1",149,4.81782873967078,8.79251449874732,0.882713004775151,3.58234772775701
"150","HOR","TempWarm-16psu","B1",150,4.81782873967078,8.79251449874732,0.890978922513312,3.58234772775701
"151","HOG","TempWarm-16psu","B1",151,4.81782873967078,8.79251449874732,0.890978922513312,3.58234772775701
"152","VAT","TempWarm-16psu","B1",152,4.81782873967078,8.79251449874732,0.874447087036991,3.54389314762855
"153","KUR","TempWarm-5psu","B1",153,4.81782873967078,8.79251449874732,-0.935788897620183,-0.647656086374149
"154","BAR","TempWarm-5psu","B1",154,4.81782873967078,8.79251449874732,-0.927522979882022,-0.609201506245684
"155","BJO","TempWarm-5psu","B1",155,4.81782873967078,8.79251449874732,-0.927522979882022,-0.609201506245684
"156","HOG","TempWarm-5psu","B1",156,4.81782873967078,8.79251449874732,-0.927522979882022,-0.609201506245684
"157","VAT","TempWarm-5psu","B1",157,4.81782873967078,8.79251449874732,-0.919257062143862,-0.609201506245684
"158","VIK","TempWarm-5psu","B1",158,4.81782873967078,8.79251449874732,-0.89445930892938,-0.570746926117219
"159","KAL","TempWarm-5psu","B1",159,4.81782873967078,8.79251449874732,-0.935788897620183,-0.647656086374149
"160","HOR","TempWarm-5psu","B1",160,4.81782873967078,8.79251449874732,-0.935788897620183,-0.647656086374149
"161","BAR","TempWarm-16psu","B2",161,4.75526060938339,8.38594313205653,0.890978922513312,3.62080230788548
"162","HOG","TempWarm-16psu","B2",162,4.75526060938339,8.38594313205653,0.907510757989633,3.62080230788548
"163","VAT","TempWarm-16psu","B2",163,4.75526060938339,8.38594313205653,0.890978922513312,3.58234772775701
"164","KAL","TempWarm-16psu","B2",164,4.75526060938339,8.38594313205653,1.00670177084756,3.77462062839934
"165","VIK","TempWarm-16psu","B2",165,4.75526060938339,8.38594313205653,0.890978922513312,3.62080230788548
