"","coast","pop","mll_no","indv_no","pop_no","site_full","trt","median_temp","max_temp","median_sal","min_sal","cf"
"125","east","KAL",426,"KAL-09","09","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"126","east","KAL",426,"KAL-14","14","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"127","east","KAL",427,"KAL-02","02","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"128","east","KAL",427,"KAL-03","03","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"129","east","KAL",427,"KAL-05","05","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"130","east","KAL",427,"KAL-17","17","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"131","east","KAL",427,"KAL-19","19","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"132","east","KAL",436,"KAL-06","06","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"133","east","KAL",436,"KAL-08","08","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"134","east","KAL",436,"KAL-12","12","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"135","east","KAL",436,"KAL-15","15","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"136","east","KAL",436,"KAL-16","16","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"137","east","KAL",441,"KAL-04","04","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"138","east","KAL",441,"KAL-10","10","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"139","east","KAL",441,"KAL-11","11","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"140","east","KAL",441,"KAL-13","13","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"141","east","KAL",441,"KAL-18","18","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"142","east","KAL",448,"KAL-20","20","Kalmarsund","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"143","east","KAR",451,"KAR-02","02","Kårehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"144","east","KAR",451,"KAR-08","08","Kårehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"145","east","KAR",451,"KAR-09","09","Kårehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"146","east","KAR",451,"KAR-12","12","Kårehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"147","east","KAR",451,"KAR-13","13","Kårehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"148","east","KAR",451,"KAR-14","14","Kårehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"149","east","KAR",451,"KAR-15","15","Kårehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"150","east","KAR",451,"KAR-16","16","Kårehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"151","east","KAR",451,"KAR-18","18","Kårehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"152","east","KAR",451,"KAR-20","20","Kårehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"153","east","KAR",451,"KAR-01","01","Kårehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"154","east","KAR",451,"KAR-07","07","Kårehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"155","east","KAR",451,"KAR-11","11","Kårehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"156","east","KAR",451,"KAR-17","17","Kårehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"157","east","KAR",460,"KAR-03","03","Kårehamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"158","east","OSK",471,"OSK-01","01","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"159","east","OSK",471,"OSK-02","02","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"160","east","OSK",471,"OSK-03","03","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"161","east","OSK",471,"OSK-04","04","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"162","east","OSK",471,"OSK-05","05","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"163","east","OSK",474,"OSK-06","06","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"164","east","OSK",474,"OSK-07","07","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"165","east","OSK",474,"OSK-08","08","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"166","east","OSK",474,"OSK-09","09","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"167","east","OSK",474,"OSK-10","10","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"168","east","OSK",474,"OSK-11","11","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"169","east","OSK",474,"OSK-12","12","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"170","east","OSK",474,"OSK-13","13","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"171","east","OSK",474,"OSK-14","14","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"172","east","OSK",474,"OSK-15","15","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"173","east","OSK",474,"OSK-16","16","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"174","east","OSK",474,"OSK-17","17","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"175","east","OSK",474,"OSK-18","18","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"176","east","OSK",474,"OSK-19","19","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"177","east","OSK",474,"OSK-20","20","Oskarshamn","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"178","east","BUR",489,"BUR-01","01","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"179","east","BUR",489,"BUR-02","02","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"180","east","BUR",491,"BUR-03","03","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
"181","east","BUR",491,"BUR-04","04","Burgsvik","TempWarm-5psu",3.12868556426628,4.04838935694092,-0.988266361781929,-0.720499095240018,"future"
