"","pop","trt","tank_ID","bagnum_text","median_temp","max_temp","median_sal","min_sal","df","median_temp_std","max_temp_std","median_sal_std","min_sal_std"
"344","KUR","TempControl-21psu","C3",344,20.203310546875,24.150146484375,21.1,20.7,"treatment",1.82587516581305,0.40634873910867,1.74923056419245,5.24558752631476
"345","KUR","TempControl-7psu","C3",345,20.203310546875,24.150146484375,7,7,"treatment",1.82587516581305,0.40634873910867,-0.620947143365477,0.0844386303146261
"346","BJO","TempControl-7psu","C3",346,20.203310546875,24.150146484375,7,7,"treatment",1.82587516581305,0.40634873910867,-0.620947143365477,0.0844386303146261
"347","HOG","TempControl-7psu","C3",347,20.203310546875,24.150146484375,7.1,7.1,"treatment",1.82587516581305,0.40634873910867,-0.604137372389888,0.122111249993459
"348","BAR","TempControl-7psu","C3",348,20.203310546875,24.150146484375,7,7,"treatment",1.82587516581305,0.40634873910867,-0.620947143365477,0.0844386303146261
"349","HOR","TempControl-7psu","C3",349,20.203310546875,24.150146484375,7.1,7.1,"treatment",1.82587516581305,0.40634873910867,-0.604137372389888,0.122111249993459
"350","KAL","TempControl-7psu","C3",350,20.203310546875,24.150146484375,7,7,"treatment",1.82587516581305,0.40634873910867,-0.620947143365477,0.0844386303146261
"351","VAT","TempControl-7psu","C3",351,20.203310546875,24.150146484375,7.1,7.1,"treatment",1.82587516581305,0.40634873910867,-0.604137372389888,0.122111249993459
"352","VIK","TempControl-7psu","C3",352,20.203310546875,24.150146484375,7.1,7.1,"treatment",1.82587516581305,0.40634873910867,-0.604137372389888,0.122111249993459
"353","KAL","TempControl-21psu","C4",353,20.2462109375,27.02447265625,21.4,21.4,"treatment",1.84681548490455,3.37858804657525,1.79965987711922,5.5092958640666
"354","BJO","TempControl-21psu","C4",354,20.2462109375,27.02447265625,21.3,20.3,"treatment",1.84681548490455,3.37858804657525,1.78285010614363,5.09489704759943
"355","HOR","TempControl-21psu","C4",355,20.2462109375,27.02447265625,21.4,20.4,"treatment",1.84681548490455,3.37858804657525,1.79965987711922,5.13256966727826
"356","VIK","TempControl-21psu","C4",356,20.2462109375,27.02447265625,21.5,20.5,"treatment",1.84681548490455,3.37858804657525,1.81646964809481,5.1702422869571
"357","HOG","TempControl-21psu","C4",357,20.2462109375,27.02447265625,21.4,20.4,"treatment",1.84681548490455,3.37858804657525,1.79965987711922,5.13256966727826
"358","BAR","TempControl-21psu","C4",358,20.2462109375,27.02447265625,21.3,20.4,"treatment",1.84681548490455,3.37858804657525,1.78285010614363,5.13256966727826
"359","VAT","TempControl-21psu","C4",359,20.2462109375,27.02447265625,21.3,20.4,"treatment",1.84681548490455,3.37858804657525,1.78285010614363,5.13256966727826
"360","KUR","TempControl-21psu","C4",360,20.2462109375,27.02447265625,21.3,19.1,"treatment",1.84681548490455,3.37858804657525,1.78285010614363,4.64282561145344
"361","VAT","TempControl-7psu","C4",361,20.2462109375,27.02447265625,7.05,7,"treatment",1.84681548490455,3.37858804657525,-0.612542257877682,0.0844386303146261
"362","KAL","TempControl-7psu","C4",362,20.2462109375,27.02447265625,7,6.9,"treatment",1.84681548490455,3.37858804657525,-0.620947143365477,0.0467660106357931
"363","KUR","TempControl-7psu","C4",363,20.2462109375,27.02447265625,7.2,7,"treatment",1.84681548490455,3.37858804657525,-0.5873276014143,0.0844386303146261
"364","HOG","TempControl-7psu","C4",364,20.2462109375,27.02447265625,7.15,7,"treatment",1.84681548490455,3.37858804657525,-0.595732486902094,0.0844386303146261
"365","BAR","TempControl-7psu","C4",365,20.2462109375,27.02447265625,7,7,"treatment",1.84681548490455,3.37858804657525,-0.620947143365477,0.0844386303146261
"366","BJO","TempControl-7psu","C4",366,20.2462109375,27.02447265625,7.1,7.1,"treatment",1.84681548490455,3.37858804657525,-0.604137372389888,0.122111249993459
"367","VIK","TempControl-7psu","C4",367,20.2462109375,27.02447265625,7.1,7.1,"treatment",1.84681548490455,3.37858804657525,-0.604137372389888,0.122111249993459
"368","HOR","TempControl-7psu","C4",368,20.2462109375,27.02447265625,7,7,"treatment",1.84681548490455,3.37858804657525,-0.620947143365477,0.0844386303146261
"369","VIK","TempControl-21psu","C4",369,20.2462109375,27.02447265625,21.35,20.5,"treatment",1.84681548490455,3.37858804657525,1.79125499163143,5.1702422869571
"370","HOR","TempControl-21psu","C4",370,20.2462109375,27.02447265625,21.35,20.4,"treatment",1.84681548490455,3.37858804657525,1.79125499163143,5.13256966727826
"371","BJO","TempControl-21psu","C4",371,20.2462109375,27.02447265625,21.45,21.4,"treatment",1.84681548490455,3.37858804657525,1.80806476260701,5.5092958640666
"372","HOG","TempControl-21psu","C4",372,20.2462109375,27.02447265625,21.4,21.2,"treatment",1.84681548490455,3.37858804657525,1.79965987711922,5.43395062470893
"373","VAT","TempControl-21psu","C4",373,20.2462109375,27.02447265625,21.4,20.5,"treatment",1.84681548490455,3.37858804657525,1.79965987711922,5.1702422869571
"374","KAL","TempControl-21psu","C4",374,20.2462109375,27.02447265625,21.3,20.3,"treatment",1.84681548490455,3.37858804657525,1.78285010614363,5.09489704759943
"375","KUR","TempControl-21psu","C4",375,20.2462109375,27.02447265625,21.25,21.1,"treatment",1.84681548490455,3.37858804657525,1.77444522065584,5.3962780050301
"376","BAR","TempControl-21psu","C4",376,20.2462109375,27.02447265625,21.3,21.3,"treatment",1.84681548490455,3.37858804657525,1.78285010614363,5.47162324438776
"377","HOG","TempControl-7psu","C4",377,20.2462109375,27.02447265625,7.25,7.2,"treatment",1.84681548490455,3.37858804657525,-0.578922715926506,0.159783869672292
"378","VAT","TempControl-7psu","C4",378,20.2462109375,27.02447265625,7.3,7.2,"treatment",1.84681548490455,3.37858804657525,-0.570517830438712,0.159783869672292
"379","BAR","TempControl-7psu","C4",379,20.2462109375,27.02447265625,7.1,7.1,"treatment",1.84681548490455,3.37858804657525,-0.604137372389888,0.122111249993459
"380","KAL","TempControl-7psu","C4",380,20.2462109375,27.02447265625,7,7,"treatment",1.84681548490455,3.37858804657525,-0.620947143365477,0.0844386303146261
"381","HOR","TempControl-7psu","C4",381,20.2462109375,27.02447265625,7.2,7.2,"treatment",1.84681548490455,3.37858804657525,-0.5873276014143,0.159783869672292
"382","KUR","TempControl-7psu","C4",382,20.2462109375,27.02447265625,7.2,7.2,"treatment",1.84681548490455,3.37858804657525,-0.5873276014143,0.159783869672292
"383","VIK","TempControl-7psu","C4",383,20.2462109375,27.02447265625,7.05,7,"treatment",1.84681548490455,3.37858804657525,-0.612542257877682,0.0844386303146261
"384","BJO","TempControl-7psu","C4",384,20.2462109375,27.02447265625,7.1,7.1,"treatment",1.84681548490455,3.37858804657525,-0.604137372389888,0.122111249993459
