"","pop","median_temp","max_temp","median_sal","min_sal","trt","tank_ID","bagnum_text"
"278","KUR",0.574646673266005,-0.613153656415714,-0.429106688449605,0.0442065954216185,"TempControl-21psu","C3",327
"155","HOR",-0.60122151640723,-0.268414450610448,-0.66787233017253,-0.39394309235737,"TempControl-21psu","C3",328
"31","BAR",0.247143321168056,-0.932929359174269,0.96234780833162,-0.0638958979282415,"TempControl-7psu","C3",329
"141","HOG",0.644419545834576,-1.38392444467545,1.00454201710734,0.158000944396516,"TempControl-7psu","C3",330
"371","VIK",1.03807934656008,-1.0207535904901,1.4406660472586,1.93129681744207,"TempControl-7psu","C3",331
"305","VAT",-1.14373332654475,-1.26001020754689,2.37071347609041,1.05298434132052,"TempControl-7psu","C3",332
"281","KUR",0.574646673266005,-0.613153656415714,-0.429106688449605,0.0442065954216185,"TempControl-7psu","C3",333
"58","BJO",-0.00402937628162592,-2.53691981689737,-0.888119402488334,-0.962855089610585,"TempControl-7psu","C3",334
"207","KAL",1.25120726415033,0.427215138990975,-0.629462205199711,-0.328282579579834,"TempControl-7psu","C3",335
"171","HOR",-0.60122151640723,-0.268414450610448,-0.66787233017253,-0.39394309235737,"TempControl-7psu","C3",336
"205","KAL",1.25120726415033,0.427215138990975,-0.629462205199711,-0.328282579579834,"TempControl-21psu","C3",337
"109","HOG",0.644419545834576,-1.38392444467545,1.00454201710734,0.158000944396516,"TempControl-21psu","C3",338
"40","BAR",0.247143321168056,-0.932929359174269,0.96234780833162,-0.0638958979282415,"TempControl-21psu","C3",339
"366","VIK",1.03807934656008,-1.0207535904901,1.4406660472586,1.93129681744207,"TempControl-21psu","C3",340
"176","HOR",-0.60122151640723,-0.268414450610448,-0.66787233017253,-0.39394309235737,"TempControl-21psu","C3",341
"94","BJO",-0.00402937628162592,-2.53691981689737,-0.888119402488334,-0.962855089610585,"TempControl-21psu","C3",342
"300","VAT",-1.14373332654475,-1.26001020754689,2.37071347609041,1.05298434132052,"TempControl-21psu","C3",343
"277","KUR",0.574646673266005,-0.613153656415714,-0.429106688449605,0.0442065954216185,"TempControl-21psu","C3",344
"256","KUR",0.574646673266005,-0.613153656415714,-0.429106688449605,0.0442065954216185,"TempControl-7psu","C3",345
"75","BJO",-0.00402937628162592,-2.53691981689737,-0.888119402488334,-0.962855089610585,"TempControl-7psu","C3",346
"102","HOG",0.644419545834576,-1.38392444467545,1.00454201710734,0.158000944396516,"TempControl-7psu","C3",347
"28","BAR",0.247143321168056,-0.932929359174269,0.96234780833162,-0.0638958979282415,"TempControl-7psu","C3",348
"145","HOR",-0.60122151640723,-0.268414450610448,-0.66787233017253,-0.39394309235737,"TempControl-7psu","C3",349
"200","KAL",1.25120726415033,0.427215138990975,-0.629462205199711,-0.328282579579834,"TempControl-7psu","C3",350
"297","VAT",-1.14373332654475,-1.26001020754689,2.37071347609041,1.05298434132052,"TempControl-7psu","C3",351
"378","VIK",1.03807934656008,-1.0207535904901,1.4406660472586,1.93129681744207,"TempControl-7psu","C3",352
"235","KAL",1.25120726415033,0.427215138990975,-0.629462205199711,-0.328282579579834,"TempControl-21psu","C4",353
"73","BJO",-0.00402937628162592,-2.53691981689737,-0.888119402488334,-0.962855089610585,"TempControl-21psu","C4",354
"192","HOR",-0.60122151640723,-0.268414450610448,-0.66787233017253,-0.39394309235737,"TempControl-21psu","C4",355
"356","VIK",1.03807934656008,-1.0207535904901,1.4406660472586,1.93129681744207,"TempControl-21psu","C4",356
"139","HOG",0.644419545834576,-1.38392444467545,1.00454201710734,0.158000944396516,"TempControl-21psu","C4",357
"24","BAR",0.247143321168056,-0.932929359174269,0.96234780833162,-0.0638958979282415,"TempControl-21psu","C4",358
"292","VAT",-1.14373332654475,-1.26001020754689,2.37071347609041,1.05298434132052,"TempControl-21psu","C4",359
"248","KUR",0.574646673266005,-0.613153656415714,-0.429106688449605,0.0442065954216185,"TempControl-21psu","C4",360
"321","VAT",-1.14373332654475,-1.26001020754689,2.37071347609041,1.05298434132052,"TempControl-7psu","C4",361
"209","KAL",1.25120726415033,0.427215138990975,-0.629462205199711,-0.328282579579834,"TempControl-7psu","C4",362
"284","KUR",0.574646673266005,-0.613153656415714,-0.429106688449605,0.0442065954216185,"TempControl-7psu","C4",363
"132","HOG",0.644419545834576,-1.38392444467545,1.00454201710734,0.158000944396516,"TempControl-7psu","C4",364
"42","BAR",0.247143321168056,-0.932929359174269,0.96234780833162,-0.0638958979282415,"TempControl-7psu","C4",365
"79","BJO",-0.00402937628162592,-2.53691981689737,-0.888119402488334,-0.962855089610585,"TempControl-7psu","C4",366
"367","VIK",1.03807934656008,-1.0207535904901,1.4406660472586,1.93129681744207,"TempControl-7psu","C4",367
"184","HOR",-0.60122151640723,-0.268414450610448,-0.66787233017253,-0.39394309235737,"TempControl-7psu","C4",368
"369","VIK",1.03807934656008,-1.0207535904901,1.4406660472586,1.93129681744207,"TempControl-21psu","C4",369
"164","HOR",-0.60122151640723,-0.268414450610448,-0.66787233017253,-0.39394309235737,"TempControl-21psu","C4",370
"77","BJO",-0.00402937628162592,-2.53691981689737,-0.888119402488334,-0.962855089610585,"TempControl-21psu","C4",371
"117","HOG",0.644419545834576,-1.38392444467545,1.00454201710734,0.158000944396516,"TempControl-21psu","C4",372
"335","VAT",-1.14373332654475,-1.26001020754689,2.37071347609041,1.05298434132052,"TempControl-21psu","C4",373
"204","KAL",1.25120726415033,0.427215138990975,-0.629462205199711,-0.328282579579834,"TempControl-21psu","C4",374
"244","KUR",0.574646673266005,-0.613153656415714,-0.429106688449605,0.0442065954216185,"TempControl-21psu","C4",375
"13","BAR",0.247143321168056,-0.932929359174269,0.96234780833162,-0.0638958979282415,"TempControl-21psu","C4",376
"105","HOG",0.644419545834576,-1.38392444467545,1.00454201710734,0.158000944396516,"TempControl-7psu","C4",377
"332","VAT",-1.14373332654475,-1.26001020754689,2.37071347609041,1.05298434132052,"TempControl-7psu","C4",378
"32","BAR",0.247143321168056,-0.932929359174269,0.96234780833162,-0.0638958979282415,"TempControl-7psu","C4",379
"221","KAL",1.25120726415033,0.427215138990975,-0.629462205199711,-0.328282579579834,"TempControl-7psu","C4",380
"186","HOR",-0.60122151640723,-0.268414450610448,-0.66787233017253,-0.39394309235737,"TempControl-7psu","C4",381
"261","KUR",0.574646673266005,-0.613153656415714,-0.429106688449605,0.0442065954216185,"TempControl-7psu","C4",382
"383","VIK",1.03807934656008,-1.0207535904901,1.4406660472586,1.93129681744207,"TempControl-7psu","C4",383
"74","BJO",-0.00402937628162592,-2.53691981689737,-0.888119402488334,-0.962855089610585,"TempControl-7psu","C4",384
