gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	superfamilyKey	familyKey	subfamilyKey	tribeKey	subtribeKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	isInvasive	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4980503373				CC_BY_NC_4_0	2025-04-05T10:04:39Z		https://www.inaturalist.org/observations/204921070	Mikael Bauer					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/204921070	204921070		Mikael Bauer															PRESENT																							2024-04-01T11:49:22	11:49:22+02:00	92	92	2024	4	1	2024-04-01 11:49:22+02:00											EUROPE				SE	Skåne				Bölsåkra Tranekärr Naturreservat, Skäret, M, SE								56.26312	12.618433	4.0																															465652821				Mikael Bauer		2024-04-01T13:40:38				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:50:35.898Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:50:35.898Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA	SWE	Sweden	SWE.13_1	Skåne	SWE.13.10_1	Höganäs			LC
4980491640				CC_BY_NC_4_0	2024-11-11T21:19:41Z		https://www.inaturalist.org/observations/139331421	mieryde					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/139331421	139331421		mieryde															PRESENT																							2022-10-19T11:46:16	11:46:16+02:00	292	292	2022	10	19	2022-10-19 11:46:16+02:00											EUROPE				DK	Sjælland				Sjælland, Nykøbing Sjælland, Region Sjælland, DK								55.961756	11.584809	55.0																															309657869				nikibifrost		2022-10-29T16:12:54			maybe	52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:50:40.477Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:50:40.477Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA	DNK	Denmark	DNK.4_1	Sjælland	DNK.4.10_1	Odsherred			LC
4980485707				CC_BY_NC_4_0	2025-04-03T04:47:06Z		https://www.inaturalist.org/observations/146427696	Sarzedas					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/146427696	146427696		Sarzedas															PRESENT																							2023-01-12T20:24:58	20:24:58+01:00	12	12	2023	1	12	2023-01-12 20:24:58											EUROPE				DK	Hovedstaden				The Little Mermaid								55.69286	12.599283	167.0																															326785756				Sarzedas		2023-01-12T22:26:59				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	PT	2026-05-02T12:27:18.718Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:27:18.718Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	EUROPE	DNK	Denmark	DNK.1_1	Hovedstaden	DNK.1.25_1	København			LC
4980463426				CC_BY_4_0	2025-04-03T00:46:21Z		https://www.inaturalist.org/observations/139989519	Jon Jorgensen					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/139989519	139989519		Jon Jorgensen	https://orcid.org/0009-0005-4433-260X														PRESENT																							2022-10-14T16:48:48	16:48:48+02:00	287	287	2022	10	14	2022-10-14 16:48:48											EUROPE				DK	Hovedstaden				Danmark								55.717428	12.584172																																308695302				Jon Jorgensen	https://orcid.org/0009-0005-4433-260X	2022-10-25T18:58:48				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:50:34.928Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:50:34.928Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
4980456344				CC_BY_NC_4_0	2025-04-05T08:24:10Z		https://www.inaturalist.org/observations/245373890	Julia					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/245373890	245373890		Julia															PRESENT																							2024-08-15T20:16	20:16:00+02:00	228	228	2024	8	15	2024/08/15 20:16											EUROPE				SE	Västra Götaland				Tjörn, Schweden								57.973472	11.543343																																548167764				Julia		2024-10-03T10:06:14				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:39:01.217Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:39:01.217Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
4980413689				CC0_1_0	2025-04-04T20:37:39Z		https://www.inaturalist.org/observations/188046761	Morten Rosenvold Villadsen					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/188046761	188046761		Morten Rosenvold Villadsen															PRESENT																							2015-04-18T12:14:36	12:14:36+02:00	108	108	2015	4	18	2015-04-18 12:14:36											EUROPE				DK	Hovedstaden				Danmark								55.594943	12.378114	4322.0																															418988907				Morten Rosenvold Villadsen		2023-10-18T18:08:57				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:39:18.292Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:39:18.292Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
4980394145				CC_BY_NC_4_0	2025-04-05T09:49:43Z		https://www.inaturalist.org/observations/222081744	tricky_vicky					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/222081744	222081744		tricky_vicky															PRESENT																							2024-06-11T13:23:17	13:23:17+02:00	163	163	2024	6	11	2024-06-11 13:23:17+02:00											EUROPE				DK	Hovedstaden				Slotsholmskanalen, Copenhagen K, Capital Region of Denmark, DK								55.676595	12.577045	40.0																															499710985				tricky_vicky		2024-06-11T18:26:55				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:50:34.808Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:50:34.808Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA	DNK	Denmark	DNK.1_1	Hovedstaden	DNK.1.25_1	København			LC
4980393886				CC_BY_NC_4_0	2025-04-04T08:58:10Z		https://www.inaturalist.org/observations/175585388	kredek					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/175585388	175585388		kredek															PRESENT																							2023-07-29T15:19:43	15:19:43+02:00	210	210	2023	7	29	2023-07-29 15:19:43+02:00											EUROPE				DK	Sjælland				Fakse Bugt, Faxe Ladeplads, Region Sjælland, DK								55.215905	12.173167	3.0																															391360098				kredek		2023-07-29T18:27:06				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T12:00:14.391Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:00:14.391Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
4980378923				CC_BY_NC_4_0	2025-04-04T09:38:18Z		https://www.inaturalist.org/observations/127075079	skovnuller					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/127075079	127075079		skovnuller															PRESENT																							2022-07-20T13:15:45	13:15:45+02:00	201	201	2022	7	20	Wed Jul 20 2022 13:15:45 GMT +0200 (GMT+2)											EUROPE				DK	Hovedstaden				Hundested								55.967136	11.846406	4.0																															280774436				skovnuller		2022-07-20T11:15:53				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T12:27:33.619Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:27:33.619Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA	DNK	Denmark	DNK.1_1	Hovedstaden	DNK.1.17_1	Halsnæs			LC
4980355711				CC_BY_NC_4_0	2025-04-05T06:12:22Z		https://www.inaturalist.org/observations/200832951	Tomas Cedhagen					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/200832951	200832951		Tomas Cedhagen															PRESENT																							2001-06-11T21:05	21:05:00+02:00	162	162	2001	6	11	2001/06/11 9:05 PM											EUROPE				SE	Västra Götaland				Strömstad Municipality, Sweden								58.878989	11.113695	751.0																															455641187				Tomas Cedhagen		2024-02-29T18:07:52				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:50:36.566Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:50:36.566Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
4980351367				CC_BY_4_0	2025-04-08T01:08:50Z		https://www.inaturalist.org/observations/241342726	Christian Berg					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/241342726	241342726		Christian Berg															PRESENT																							2024-08-10T15:20	15:20:00+02:00	223	223	2024	8	10	2024/08/10 15:20											EUROPE				SE	Östergötland				Valdemarsvik, Schweden								58.1922	16.853308																																539572471				Christian Berg		2024-09-12T20:04:06				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:39:19.848Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:39:19.848Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA	SWE	Sweden	SWE.12_1	Östergötland	SWE.12.12_1	Valdemarsvik			LC
4980344384				CC_BY_NC_4_0	2025-04-05T08:24:10Z		https://www.inaturalist.org/observations/245373888	Julia					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/245373888	245373888		Julia															PRESENT																							2024-08-15T20:12	20:12:00+02:00	228	228	2024	8	15	2024/08/15 20:12											EUROPE				SE	Västra Götaland				Tjörn, Schweden								57.973313	11.543047																																548167763				Julia		2024-10-03T10:06:13				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T12:27:23.299Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:27:23.299Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
4980338796				CC_BY_4_0	2025-04-04T08:41:27Z		https://www.inaturalist.org/observations/175250101	Karsten Elmose Vad					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/175250101	175250101		Karsten Elmose Vad															PRESENT																							2023-07-27T17:45:35	17:45:35+02:00	208	208	2023	7	27	2023-07-27 17:45:35+02:00											EUROPE				DK	Hovedstaden				Hesselø Bugt, Hundested, Region Hovedstaden, DK								55.993053	11.905467	4.0																															390649783				Karsten Elmose Vad		2023-07-27T18:45:39				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:39:14.406Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:39:14.406Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA	DNK	Denmark	DNK.1_1	Hovedstaden	DNK.1.17_1	Halsnæs			LC
4980301842				CC_BY_4_0	2025-04-07T06:59:24Z		https://www.inaturalist.org/observations/236955147	Tobias S. Radmer					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/236955147	236955147		Tobias S. Radmer															PRESENT																							2024-08-17T19:09	19:09:00+02:00	230	230	2024	8	17	2024/08/17 19:09											EUROPE				DK	Hovedstaden				3100 Hornbæk, Danmark								56.093243	12.462432																																530195256				Tobias S. Radmer		2024-08-20T18:16:19				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T12:13:11.846Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:13:11.846Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
4980295439				CC_BY_NC_4_0	2025-04-03T22:32:38Z		https://www.inaturalist.org/observations/107963510	Mika Tomta					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/107963510	107963510		Mika Tomta															PRESENT																							2022-03-05T16:08	16:08:00+01:00	64	64	2022	3	5	2022/03/05 4:08 PM CET											EUROPE				NO	Ãstfold				Hvaler Municipality, Norway								59.044931	10.932392	2.0																															240527830				Mika Tomta		2022-03-05T18:35:46				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:50:46.250Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:50:46.250Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA	NOR	Norway	NOR.2_1	Ãstfold	NOR.2.8_1	Hvaler			LC
4946237843				CC_BY_NC_4_0	2024-09-05T11:16:57Z		https://www.inaturalist.org/observations/150916365	hekseringen					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/150916365	150916365		hekseringen															PRESENT																							2023-03-12T12:58:21	12:58:21+01:00	71	71	2023	3	12	2023-03-12 12:58:21											EUROPE				DK	Hovedstaden				Nordøstamager, 2300 København, Danmark								55.666916	12.63762	6.0																															340716929				hekseringen		2023-03-12T11:59:18				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T12:27:02.424Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND				true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:27:02.424Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
4945867994				CC_BY_4_0	2024-09-14T11:35:32Z		https://www.inaturalist.org/observations/241604069	Tobias S. Radmer					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/241604069	241604069		Tobias S. Radmer															PRESENT																							2024-09-13T09:50	09:50:00+02:00	257	257	2024	9	13	2024/09/13 09:50											EUROPE				DK	Hovedstaden				Helsingør, Hovedstaden, Denmark								56.09369	12.447117																																540143344				Tobias S. Radmer		2024-09-14T08:02:53				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T12:12:07.128Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:12:07.128Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
4936354525				CC_BY_NC_4_0	2024-09-05T11:17:02Z		https://www.inaturalist.org/observations/115585754	petersc					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/115585754	115585754		petersc															PRESENT																							2022-04-30T16:10	16:10:00+02:00	120	120	2022	4	30	2022/04/30 4:10 PM											EUROPE				DK	Hovedstaden				København, Hovedstaden, Denmark								55.717525	12.583979	2.0																															257077372				petersc		2022-05-05T16:40:21				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T12:26:56.775Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T12:26:56.775Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
4901183774				CC_BY_NC_4_0	2024-06-24T10:59:50Z		https://www.inaturalist.org/observations/224245953	tricky_vicky					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/224245953	224245953		tricky_vicky															PRESENT																							2024-06-21T14:49:01	14:49:01+02:00	173	173	2024	6	21	2024-06-21 14:49:01+02:00											EUROPE				SE	Skåne				Sibirienstranden, Ängelholm, M, SE								56.240742	12.817245	24.0																															504037932				tricky_vicky		2024-06-21T19:38:39				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:38:08.087Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:38:08.087Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA									LC
4600025857				CC_BY_NC_4_0	2025-03-11T05:57:41Z		https://www.inaturalist.org/observations/150057151	beatricep93					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/150057151	150057151		beatricep93															PRESENT																							2023-03-02T12:27:13	12:27:13+01:00	61	61	2023	3	2	2023-03-02 12:27:13+01:00											EUROPE				SE	Halland				Strandskatans Fritidsby, Halmstad, Halland, SE								56.649635	12.882788	1042.0																															347043983				Marina Kapeller		2023-04-04T21:44:45				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:49:13.135Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:49:13.135Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA	SWE	Sweden	SWE.5_1	Halland	SWE.5.2_1	Halmstad			LC
4599952071				CC_BY_NC_4_0	2024-03-21T15:17:46Z		https://www.inaturalist.org/observations/171147189	Susanne Spindler					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/171147189	171147189		Susanne Spindler															PRESENT																							2023-07-04T13:39	13:39:00+02:00	185	185	2023	7	4	2023/07/04 13:39											EUROPE				SE	Västra Götaland				Sotenäs, Schweden								58.349711	11.220231	79.0																															382229471				Susanne Spindler		2023-07-05T03:13:31				52614								Zostera marina L.								Plantae	Tracheophyta	Liliopsida	Alismatales		Zosteraceae				Zostera	Zostera			marina			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2026-05-02T11:37:25.271Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND			StillImage	true	false	2863967	2863967	6	7707728	196	551		3725				2863960		2863967	Zostera marina	Zostera marina L.	Zostera marina		DWC_ARCHIVE	2026-05-02T11:37:25.271Z	2026-04-30T15:51:32.523Z		true			false	EUROPE	NORTH_AMERICA	SWE	Sweden	SWE.21_1	Västra Götaland	SWE.21.36_1	Sotenäs			LC
